# Created: Thu Jul 31 11:24:17 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.RandomSampler
# Runtime options:
#	sampling-rate:	0.15
#	input:	performance/terasort.csv
#	output:	results/terasort/results-0.15.csv
#	metrics-output:	results/terasort/metrics-0.15.csv
#
# Points picked
# 	(1.0, 20.0, 7.0)
# 	(4.0, 20.0, 10.0)
# 	(4.0, 30.0, 10.0)
# 	(1.0, 20.0, 6.0)
# 	(4.0, 10.0, 8.0)
# 	(2.0, 50.0, 5.0)
# 	(2.0, 40.0, 9.0)
# 	(4.0, 10.0, 6.0)
# 	(2.0, 40.0, 4.0)
# 	(4.0, 20.0, 7.0)
# 	(1.0, 40.0, 4.0)
# 	(4.0, 30.0, 2.0)
# 	(4.0, 40.0, 10.0)
# 	(2.0, 10.0, 2.0)
# 	(4.0, 50.0, 2.0)
# 	(4.0, 20.0, 9.0)
# 	(2.0, 50.0, 7.0)
# 	(4.0, 50.0, 3.0)
# 	(4.0, 50.0, 9.0)
# 	(4.0, 50.0, 6.0)
x2	x3	x1	objective	GaussianCurves	MLPerceptron	RBF	RandomSubSpaces	BagClassify	LeastSquares	LinearRegression	IsoRegression	Discretization	
4.0	50.0	3.0	182.7200	259.1151	381.2987	227.9432	269.1361	274.0448	233.5036	323.9548	321.8117	324.7100	
1.0	10.0	4.0	105.3100	205.9906	326.9225	284.1487	226.1829	177.8282	135.5894	108.7120	102.2825	133.2060	
1.0	20.0	4.0	172.0700	255.1724	391.7370	285.4362	315.0415	224.7195	169.9780	162.5227	229.1925	133.2060	
1.0	30.0	4.0	234.2300	320.6482	395.8917	286.4451	315.0415	224.7195	204.3666	216.3334	229.1925	133.2060	
1.0	40.0	4.0	308.7800	384.1518	396.1737	287.2312	339.9108	267.4358	238.7551	270.1441	321.8117	576.8667	
1.0	50.0	4.0	374.3800	426.5639	396.2594	287.8415	339.9108	267.4358	273.1437	323.9548	321.8117	576.8667	
2.0	10.0	4.0	72.5000	156.5655	114.7787	269.6184	178.4152	177.8282	119.1241	108.7120	102.2825	133.2060	
2.0	20.0	4.0	109.4900	194.1993	317.4597	273.1487	244.2667	224.7195	153.5127	162.5227	229.1925	133.2060	
2.0	30.0	4.0	147.8300	249.6378	392.4333	276.2282	244.2667	224.7195	187.9012	216.3334	229.1925	133.2060	
2.0	40.0	4.0	182.4400	306.9685	397.4129	278.8485	269.1361	267.4358	222.2898	270.1441	321.8117	211.3340	
2.0	50.0	4.0	226.1300	349.4171	397.7102	281.0331	269.1361	267.4358	256.6784	323.9548	321.8117	211.3340	
4.0	10.0	4.0	54.7500	124.7452	73.4549	227.9430	178.4152	169.2306	86.1934	108.7120	102.2825	178.4424	
4.0	20.0	4.0	75.8700	145.7737	75.0590	227.9430	244.2667	210.9878	120.5820	162.5227	229.1925	178.4424	
4.0	30.0	4.0	99.5400	182.4583	103.9741	227.9431	244.2667	210.9878	154.9706	216.3334	229.1925	178.4424	
4.0	40.0	4.0	135.6200	223.6123	293.6046	227.9432	269.1361	274.0448	189.3592	270.1441	321.8117	211.3340	
4.0	50.0	4.0	147.7500	257.8604	391.6791	227.9433	269.1361	274.0448	223.7477	323.9548	321.8117	211.3340	
1.0	10.0	5.0	168.1100	194.5396	360.4987	284.6612	226.1829	177.8282	125.8335	108.7120	102.2825	133.2060	
1.0	20.0	5.0	264.1000	241.7303	390.3022	285.8441	315.0415	205.7660	160.2221	162.5227	229.1925	133.2060	
1.0	30.0	5.0	199.1300	305.5241	392.0814	286.7677	315.0415	205.7660	194.6107	216.3334	229.1925	133.2060	
1.0	40.0	5.0	256.9800	367.9940	392.3102	287.4853	339.9108	248.4823	228.9993	270.1441	321.8117	576.8667	
1.0	50.0	5.0	306.4200	410.4685	392.4591	288.0413	339.9108	248.4823	263.3878	323.9548	321.8117	576.8667	
2.0	10.0	5.0	72.5300	148.1171	159.5399	270.9744	178.4152	177.8282	109.3682	108.7120	102.2825	133.2060	
2.0	20.0	5.0	101.6800	184.2931	357.7087	274.3579	244.2667	205.7660	143.7568	162.5227	229.1925	133.2060	
2.0	30.0	5.0	128.9900	237.8101	393.0103	277.2785	244.2667	205.7660	178.1454	216.3334	229.1925	133.2060	
2.0	40.0	5.0	158.8800	293.0871	395.0792	279.7412	269.1361	248.4823	212.5339	270.1441	321.8117	211.3340	
2.0	50.0	5.0	191.0900	334.1704	395.2714	281.7790	269.1361	248.4823	246.9225	323.9548	321.8117	211.3340	
4.0	10.0	5.0	51.2800	128.7647	72.4992	227.9430	178.4152	169.2306	76.4376	108.7120	102.2825	178.4424	
4.0	20.0	5.0	71.6400	151.7410	76.5026	227.9430	244.2667	210.9878	110.8261	162.5227	229.1925	178.4424	
4.0	30.0	5.0	101.8800	188.4982	139.8484	227.9431	244.2667	210.9878	145.2147	216.3334	229.1925	178.4424	
4.0	40.0	5.0	100.7400	227.5620	346.1686	227.9432	269.1361	274.0448	179.6033	270.1441	321.8117	211.3340	
4.0	50.0	5.0	124.5700	258.4294	395.2090	227.9433	269.1361	274.0448	213.9919	323.9548	321.8117	211.3340	
1.0	10.0	6.0	90.7600	183.2385	370.8959	285.1026	226.1829	177.8282	116.0777	108.7120	102.2825	133.2060	
1.0	20.0	6.0	134.4400	227.2137	383.6990	286.1940	315.0415	205.7660	150.4662	162.5227	229.1925	133.2060	
1.0	30.0	6.0	174.1600	287.7603	384.6303	287.0436	315.0415	205.7660	184.8548	216.3334	229.1925	133.2060	
1.0	40.0	6.0	247.1600	347.7130	384.9413	287.7022	339.9108	248.4823	219.2434	270.1441	321.8117	576.8667	
1.0	50.0	6.0	296.7600	389.3096	385.2169	288.2115	339.9108	248.4823	253.6320	323.9548	321.8117	576.8667	
2.0	10.0	6.0	67.8700	141.5614	224.4475	272.1938	178.4152	177.8282	99.6123	108.7120	102.2825	133.2060	
2.0	20.0	6.0	88.4400	175.5680	374.1587	275.4337	244.2667	205.7660	134.0009	162.5227	229.1925	133.2060	
2.0	30.0	6.0	113.0500	226.0095	389.3877	278.2043	244.2667	205.7660	168.3895	216.3334	229.1925	133.2060	
2.0	40.0	6.0	205.1200	277.9495	390.3551	280.5221	269.1361	248.4823	202.7781	270.1441	321.8117	211.3340	
2.0	50.0	6.0	169.2200	316.6485	390.5730	282.4273	269.1361	248.4823	237.1667	323.9548	321.8117	211.3340	
4.0	10.0	6.0	93.8700	136.8041	70.7211	227.9430	178.4152	169.2306	66.6817	108.7120	102.2825	178.4424	
4.0	20.0	6.0	206.5600	161.8430	80.5989	227.9430	244.2667	210.9878	101.0703	162.5227	229.1925	178.4424	
4.0	30.0	6.0	220.8300	198.2637	199.7886	227.9431	244.2667	210.9878	135.4589	216.3334	229.1925	178.4424	
4.0	40.0	6.0	221.3000	234.4168	373.4058	227.9432	269.1361	274.0448	169.8474	270.1441	321.8117	211.3340	
4.0	50.0	6.0	173.5000	260.9157	395.0931	227.9434	269.1361	274.0448	204.2360	323.9548	321.8117	211.3340	
1.0	10.0	7.0	80.2900	172.8622	364.2838	285.4824	226.1829	177.8282	106.3218	108.7120	102.2825	133.2060	
1.0	20.0	7.0	122.0600	212.6336	369.9024	286.4942	315.0415	205.7660	140.7104	162.5227	229.1925	133.2060	
1.0	30.0	7.0	152.8100	268.6131	370.6798	287.2798	315.0415	205.7660	175.0990	216.3334	229.1925	133.2060	
1.0	40.0	7.0	193.4800	324.7617	371.2045	287.8875	339.9108	248.4823	209.4875	270.1441	321.8117	576.8667	
1.0	50.0	7.0	799.6200	364.6172	371.7087	288.3566	339.9108	248.4823	243.8761	323.9548	321.8117	576.8667	
2.0	10.0	7.0	64.4800	137.3121	285.7850	273.2836	178.4152	177.8282	89.8565	108.7120	102.2825	133.2060	
2.0	20.0	7.0	88.3300	168.6008	374.1619	276.3861	244.2667	205.7660	124.2451	162.5227	229.1925	133.2060	
2.0	30.0	7.0	112.3300	215.0524	380.6607	279.0173	244.2667	205.7660	158.6336	216.3334	229.1925	133.2060	
2.0	40.0	7.0	129.3400	262.6370	381.3139	281.2032	269.1361	248.4823	193.0222	270.1441	321.8117	211.3340	
2.0	50.0	7.0	151.7200	298.1275	381.6652	282.9896	269.1361	248.4823	227.4108	323.9548	321.8117	211.3340	
4.0	10.0	7.0	52.9000	148.1786	67.4849	227.9430	178.4152	169.2306	56.9258	108.7120	102.2825	178.4424	
4.0	20.0	7.0	63.4200	175.2417	91.1666	227.9431	244.2667	210.9878	91.3144	162.5227	229.1925	178.4424	
4.0	30.0	7.0	76.1400	210.9528	269.9356	227.9432	244.2667	210.9878	125.7030	216.3334	229.1925	178.4424	
4.0	40.0	7.0	96.0200	243.6089	382.9624	227.9433	269.1361	274.0448	160.0916	270.1441	321.8117	211.3340	
4.0	50.0	7.0	126.5500	265.0963	392.0685	227.9434	269.1361	274.0448	194.4801	323.9548	321.8117	211.3340	
1.0	10.0	8.0	74.5100	164.2141	341.7529	285.8089	226.1829	177.8282	96.5659	108.7120	102.2825	133.2060	
1.0	20.0	8.0	107.5200	199.0939	344.7090	286.7515	315.0415	205.7660	130.9545	162.5227	229.1925	133.2060	
1.0	30.0	8.0	142.7300	249.5124	345.7158	287.4817	315.0415	205.7660	165.3431	216.3334	229.1925	133.2060	
1.0	40.0	8.0	178.7000	300.8422	346.6129	288.0456	339.9108	248.4823	199.7317	270.1441	321.8117	576.8667	
1.0	50.0	8.0	276.4800	338.2183	347.4923	288.4804	339.9108	248.4823	234.1202	323.9548	321.8117	576.8667	
2.0	10.0	8.0	56.4400	135.6783	317.3294	274.2518	178.4152	177.8282	80.1006	108.7120	102.2825	133.2060	
2.0	20.0	8.0	73.5000	163.8779	360.7675	277.2251	244.2667	205.7660	114.4892	162.5227	229.1925	133.2060	
2.0	30.0	8.0	92.7600	205.7017	363.8645	279.7285	244.2667	205.7660	148.8778	216.3334	229.1925	133.2060	
2.0	40.0	8.0	114.5700	248.2270	364.6066	281.7953	269.1361	248.4823	183.2663	270.1441	321.8117	211.3340	
2.0	50.0	8.0	136.9900	279.9273	365.2215	283.4761	269.1361	248.4823	217.6549	323.9548	321.8117	211.3340	
4.0	10.0	8.0	91.7300	161.9360	61.8077	227.9430	178.4152	169.2306	47.1700	108.7120	102.2825	178.4424	
4.0	20.0	8.0	240.3200	190.7805	114.9597	227.9431	244.2667	210.9878	81.5585	162.5227	229.1925	178.4424	
4.0	30.0	8.0	190.0200	225.4223	322.1609	227.9432	244.2667	210.9878	115.9471	216.3334	229.1925	178.4424	
4.0	40.0	8.0	261.5300	254.2432	381.3096	227.9433	269.1361	274.0448	150.3357	270.1441	321.8117	211.3340	
4.0	50.0	8.0	429.4300	270.4664	385.1988	227.9435	269.1361	274.0448	184.7243	323.9548	321.8117	211.3340	
1.0	10.0	9.0	94.2700	158.0247	300.4481	286.0889	189.0645	193.5546	86.8101	108.7120	102.2825	133.2060	
1.0	20.0	9.0	121.5000	187.6556	302.7106	286.9717	277.9231	221.4924	121.1986	162.5227	229.1925	133.2060	
1.0	30.0	9.0	169.8700	231.8891	304.1866	287.6542	277.9231	221.4924	155.5872	216.3334	229.1925	133.2060	
1.0	40.0	9.0	158.6200	277.7031	305.6082	288.1805	302.7925	249.4424	189.9758	270.1441	321.8117	576.8667	
1.0	50.0	9.0	198.6400	312.0187	307.0121	288.5858	302.7925	249.4424	224.3644	323.9548	321.8117	576.8667	
2.0	10.0	9.0	58.9600	136.8288	312.4165	275.1066	178.4152	193.5546	70.3447	108.7120	102.2825	133.2060	
2.0	20.0	9.0	74.2100	161.7426	332.1041	277.9604	244.2667	221.4924	104.7333	162.5227	229.1925	133.2060	
2.0	30.0	9.0	94.0700	198.5834	334.1530	280.3478	244.2667	221.4924	139.1219	216.3334	229.1925	133.2060	
2.0	40.0	9.0	115.4700	235.6740	335.2534	282.3084	269.1361	249.4424	173.5105	270.1441	321.8117	211.3340	
2.0	50.0	9.0	130.9600	263.2622	336.2931	283.8958	269.1361	249.4424	207.8991	323.9548	321.8117	211.3340	
4.0	10.0	9.0	47.7800	176.9885	52.4712	227.9430	178.4152	193.5546	37.4141	108.7120	102.2825	178.4424	
4.0	20.0	9.0	54.1300	207.1488	157.0153	227.9431	244.2667	235.3119	71.8027	162.5227	229.1925	178.4424	
4.0	30.0	9.0	72.4400	240.3572	342.9188	227.9432	244.2667	235.3119	106.1913	216.3334	229.1925	178.4424	
4.0	40.0	9.0	76.0600	265.2384	370.0086	227.9434	269.1361	266.0597	140.5798	270.1441	321.8117	211.3340	
4.0	50.0	9.0	92.1400	276.3299	371.9515	227.9435	269.1361	266.0597	174.9684	323.9548	321.8117	211.3340	
1.0	10.0	10.0	87.0600	154.8489	238.4525	286.3283	189.0645	207.3069	77.0542	108.7120	102.2825	133.2060	
1.0	20.0	10.0	119.9100	179.1985	240.7591	287.1596	277.9231	235.2447	111.4428	162.5227	229.1925	133.2060	
1.0	30.0	10.0	149.9200	216.9974	242.7475	287.8012	277.9231	235.2447	145.8314	216.3334	229.1925	133.2060	
1.0	40.0	10.0	193.0000	256.9276	244.7081	288.2953	302.7925	263.1948	180.2199	270.1441	321.8117	576.8667	
1.0	50.0	10.0	291.0800	287.7769	246.6551	288.6755	302.7925	263.1948	214.6085	323.9548	321.8117	576.8667	
2.0	10.0	10.0	57.0400	140.7640	274.9184	275.8562	178.4152	207.3069	60.5889	108.7120	102.2825	133.2060	
2.0	20.0	10.0	81.5700	162.3521	284.2238	278.6010	244.2667	235.2447	94.9775	162.5227	229.1925	133.2060	
2.0	30.0	10.0	95.5100	194.1186	286.2369	280.8844	244.2667	235.2447	129.3660	216.3334	229.1925	133.2060	
2.0	40.0	10.0	146.6100	225.7075	287.8634	282.7510	269.1361	263.1948	163.7546	270.1441	321.8117	229.5600	
2.0	50.0	10.0	215.5800	249.1107	289.4555	284.2566	269.1361	263.1948	198.1432	323.9548	321.8117	229.5600	
4.0	10.0	10.0	52.0700	192.2539	38.8326	227.9431	178.4152	207.3069	27.6582	108.7120	102.2825	178.4424	
4.0	20.0	10.0	59.8200	223.0634	205.4223	227.9431	244.2667	249.0642	62.0468	162.5227	229.1925	178.4424	
4.0	30.0	10.0	548.2200	254.4649	334.5460	227.9433	244.2667	249.0642	96.4354	216.3334	229.1925	178.4424	
4.0	40.0	10.0	256.3700	275.4997	346.5740	227.9434	269.1361	279.8121	130.8240	270.1441	321.8117	229.5600	
4.0	50.0	10.0	243.5400	281.9274	348.0192	227.9436	269.1361	279.8121	165.2125	323.9548	321.8117	229.5600	


# Created: Thu Jul 31 11:24:19 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Runtime options:
#	sampling-rate:	0.15
#	input:	performance/terasort.csv
#	output:	results/terasort/results-0.15.csv
#	metrics-output:	results/terasort/metrics-0.15.csv
#
# Points picked
# 	(1.0, 20.0, 2.0)
# 	(2.0, 40.0, 2.0)
# 	(2.0, 10.0, 3.0)
# 	(4.0, 30.0, 3.0)
# 	(1.0, 10.0, 4.0)
# 	(1.0, 30.0, 4.0)
# 	(2.0, 50.0, 4.0)
# 	(4.0, 20.0, 5.0)
# 	(4.0, 40.0, 5.0)
# 	(1.0, 20.0, 6.0)
# 	(2.0, 40.0, 6.0)
# 	(2.0, 10.0, 7.0)
# 	(4.0, 30.0, 7.0)
# 	(1.0, 10.0, 8.0)
# 	(1.0, 30.0, 8.0)
# 	(2.0, 50.0, 8.0)
# 	(4.0, 20.0, 9.0)
# 	(4.0, 40.0, 9.0)
# 	(1.0, 20.0, 10.0)
# 	(2.0, 40.0, 10.0)
x2	x3	x1	objective	GaussianCurves	MLPerceptron	RBF	RandomSubSpaces	BagClassify	LeastSquares	LinearRegression	IsoRegression	Discretization	
1.0	10.0	2.0	197.7700	191.2984	295.6565	185.9383	165.1985	234.3468	132.5961	222.9000	350.9300	350.9300	
1.0	20.0	2.0	378.2800	224.2908	378.0574	185.9386	165.1985	244.9076	151.9586	222.9000	350.9300	350.9300	
1.0	30.0	2.0	539.7700	249.5990	439.1522	185.9387	165.1985	244.9076	171.3210	222.9000	350.9300	350.9300	
1.0	40.0	2.0	646.0500	259.2468	486.2397	185.9388	165.1985	245.0457	190.6835	222.9000	350.9300	350.9300	
1.0	50.0	2.0	644.2200	251.4506	527.6083	185.9388	165.1985	245.0457	210.0460	222.9000	350.9300	350.9300	
2.0	10.0	2.0	122.2600	169.4029	153.3730	185.9385	165.1985	234.3468	114.0018	222.9000	350.9300	350.9300	
2.0	20.0	2.0	193.7800	200.8284	213.5302	185.9388	165.1985	244.9076	133.3643	222.9000	350.9300	350.9300	
2.0	30.0	2.0	256.8900	227.4933	280.5497	185.9389	165.1985	244.9076	152.7268	222.9000	350.9300	350.9300	
2.0	40.0	2.0	323.5800	240.9525	328.8910	185.9389	165.1985	245.0457	172.0892	222.9000	350.9300	350.9300	
2.0	50.0	2.0	407.8700	238.1695	370.7945	185.9389	165.1985	245.0457	191.4517	222.9000	350.9300	350.9300	
4.0	10.0	2.0	72.2300	115.3204	68.8601	185.9391	156.2801	233.3775	76.8133	222.9000	350.9300	350.9300	
4.0	20.0	2.0	116.1100	126.6516	76.9879	185.9392	156.2801	233.3775	96.1757	222.9000	350.9300	350.9300	
4.0	30.0	2.0	168.4500	140.8076	101.7636	185.9392	156.2801	233.3775	115.5382	222.9000	350.9300	350.9300	
4.0	40.0	2.0	237.2300	153.2681	149.7878	185.9392	156.2801	245.0457	134.9006	222.9000	350.9300	350.9300	
4.0	50.0	2.0	362.6600	160.6901	186.2026	185.9392	156.2801	245.0457	154.2631	222.9000	350.9300	350.9300	
1.0	10.0	3.0	121.6500	177.1516	198.4009	185.9137	165.1985	136.3998	124.8298	203.4263	158.9480	137.8533	
1.0	20.0	3.0	219.5600	210.1632	268.9261	185.9196	165.1985	161.9846	144.1922	203.4263	158.9480	137.8533	
1.0	30.0	3.0	290.4400	236.9726	322.4433	185.9227	165.1985	161.9846	163.5547	203.4263	158.9480	137.8533	
1.0	40.0	3.0	379.0900	249.0916	365.5466	185.9241	165.1985	162.1227	182.9171	203.4263	158.9480	137.8533	
1.0	50.0	3.0	485.7900	244.0462	408.1717	185.9240	165.1985	168.4095	202.2796	203.4263	158.9480	137.8533	
2.0	10.0	3.0	112.3200	154.3252	108.1102	185.9194	165.1985	129.8509	106.2355	203.4263	158.9480	137.8533	
2.0	20.0	3.0	651.8600	185.4981	154.3995	185.9240	165.1985	155.4357	125.5979	203.4263	158.9480	137.8533	
2.0	30.0	3.0	520.8800	213.4905	209.3793	185.9265	165.1985	161.7135	144.9604	203.4263	158.9480	137.8533	
2.0	40.0	3.0	234.0400	229.3985	244.8498	185.9275	165.1985	161.8516	164.3228	203.4263	158.9480	137.8533	
2.0	50.0	3.0	282.4400	229.5002	273.0892	185.9275	165.1985	168.4095	183.6853	203.4263	158.9480	137.8533	
4.0	10.0	3.0	66.5100	104.1342	63.7479	185.9303	156.2801	128.8817	69.0469	203.4263	158.9480	137.8533	
4.0	20.0	3.0	86.0800	114.6404	69.4580	185.9324	156.2801	129.2643	88.4094	203.4263	158.9480	137.8533	
4.0	30.0	3.0	116.7500	129.1663	89.8720	185.9335	156.2801	135.5420	107.7718	203.4263	158.9480	137.8533	
4.0	40.0	3.0	157.9000	143.0515	133.8058	185.9340	156.2801	147.2102	127.1343	203.4263	158.9480	137.8533	
4.0	50.0	3.0	182.7200	152.5481	168.0366	185.9340	156.2801	153.7681	146.4967	203.4263	158.9480	137.8533	
1.0	10.0	4.0	105.3100	161.1469	141.0800	185.4964	165.1985	136.3998	117.0634	183.9525	158.9480	137.8533	
1.0	20.0	4.0	172.0700	193.2046	198.7950	185.5976	165.1985	161.9846	136.4259	183.9525	158.9480	137.8533	
1.0	30.0	4.0	234.2300	220.8121	239.8597	185.6516	165.1985	161.9846	155.7883	183.9525	158.9480	137.8533	
1.0	40.0	4.0	308.7800	235.1873	269.3890	185.6748	165.1985	162.1227	175.1508	183.9525	158.9480	137.8533	
1.0	50.0	4.0	374.3800	233.2004	299.7724	185.6738	165.1985	168.4095	194.5132	183.9525	158.9480	137.8533	
2.0	10.0	4.0	72.5000	137.9376	86.4827	185.5950	165.1985	129.8509	98.4691	183.9525	158.9480	137.8533	
2.0	20.0	4.0	109.4900	167.9109	124.1255	185.6738	165.1985	155.4357	117.8316	183.9525	158.9480	137.8533	
2.0	30.0	4.0	147.8300	196.4781	172.0341	185.7157	165.1985	161.7135	137.1940	183.9525	158.9480	137.8533	
2.0	40.0	4.0	182.4400	214.5108	198.9113	185.7338	165.1985	161.8516	156.5565	183.9525	158.9480	137.8533	
2.0	50.0	4.0	226.1300	217.6720	215.3940	185.7330	165.1985	168.4095	175.9189	183.9525	158.9480	137.8533	
4.0	10.0	4.0	54.7500	93.2356	61.5782	185.7817	156.2801	128.8817	61.2805	183.9525	158.9480	137.8533	
4.0	20.0	4.0	75.8700	102.5193	65.9923	185.8178	156.2801	129.2643	80.6430	183.9525	158.9480	137.8533	
4.0	30.0	4.0	99.5400	116.9930	83.5613	185.8370	156.2801	135.5420	100.0055	183.9525	158.9480	137.8533	
4.0	40.0	4.0	135.6200	131.9883	124.9669	185.8453	156.2801	147.2102	119.3679	183.9525	158.9480	137.8533	
4.0	50.0	4.0	147.7500	143.4365	159.3954	185.8450	156.2801	153.7681	138.7304	183.9525	158.9480	137.8533	
1.0	10.0	5.0	168.1100	144.6638	112.0663	180.0771	144.0308	116.2412	109.2970	164.4788	127.9850	137.8533	
1.0	20.0	5.0	264.1000	174.8865	161.9083	181.3528	144.0308	151.1165	128.6595	164.4788	127.9850	137.8533	
1.0	30.0	5.0	199.1300	202.5278	194.9459	182.0477	144.0308	151.1165	148.0220	164.4788	127.9850	137.8533	
1.0	40.0	5.0	256.9800	218.7529	213.1783	182.3499	144.0308	151.2546	167.3844	164.4788	127.9850	137.8533	
1.0	50.0	5.0	306.4200	219.8665	230.0599	182.3372	144.0308	157.5414	186.7469	164.4788	127.9850	137.8533	
2.0	10.0	5.0	72.5300	121.6361	76.4634	181.3192	144.0308	109.6923	90.7027	164.4788	127.9850	137.8533	
2.0	20.0	5.0	101.6800	149.5735	108.9376	182.3361	144.0308	144.5676	110.0652	164.4788	127.9850	137.8533	
2.0	30.0	5.0	128.9900	177.9202	153.8181	182.8874	144.0308	150.8454	129.4277	164.4788	127.9850	137.8533	
2.0	40.0	5.0	158.8800	197.5750	177.2206	183.1265	144.0308	150.9835	148.7901	164.4788	127.9850	137.8533	
2.0	50.0	5.0	191.0900	203.7080	187.3833	183.1164	144.0308	157.5414	168.1526	164.4788	127.9850	137.8533	
4.0	10.0	5.0	51.2800	83.5149	60.6311	183.7666	135.1124	111.3791	53.5142	164.4788	127.9850	137.8533	
4.0	20.0	5.0	71.6400	91.2806	64.2573	184.2554	135.1124	111.7617	72.8766	164.4788	127.9850	137.8533	
4.0	30.0	5.0	101.8800	105.2860	79.7047	184.5179	135.1124	118.0394	92.2391	164.4788	127.9850	137.8533	
4.0	40.0	5.0	100.7400	120.9869	119.1313	184.6312	135.1124	129.7076	111.6016	164.4788	127.9850	137.8533	
4.0	50.0	5.0	124.5700	134.1035	154.7690	184.6264	135.1124	136.2655	130.9640	164.4788	127.9850	137.8533	
1.0	10.0	6.0	90.7600	129.1248	97.7566	145.8482	144.0308	116.2412	101.5307	145.0050	127.9850	69.4933	
1.0	20.0	6.0	134.4400	156.7953	143.6172	151.5314	144.0308	151.1165	120.8931	145.0050	127.9850	147.6333	
1.0	30.0	6.0	174.1600	183.7083	173.6209	155.1167	144.0308	151.1165	140.2556	145.0050	127.9850	147.6333	
1.0	40.0	6.0	247.1600	201.2202	185.9994	156.8039	144.0308	151.2546	159.6180	145.0050	127.9850	147.6333	
1.0	50.0	6.0	296.7600	205.2085	194.5918	156.7310	144.0308	157.5414	178.9805	145.0050	127.9850	147.6333	
2.0	10.0	6.0	67.8700	106.8191	71.6056	151.3675	144.0308	109.6923	82.9364	145.0050	127.9850	69.4933	
2.0	20.0	6.0	88.4400	132.0644	100.6192	156.7250	144.0308	144.5676	102.2988	145.0050	127.9850	147.6333	
2.0	30.0	6.0	113.0500	159.4192	144.4477	160.0207	144.0308	150.8454	121.6613	145.0050	127.9850	147.6333	
2.0	40.0	6.0	205.1200	180.0571	167.4209	161.5499	144.0308	150.9835	141.0238	145.0050	127.9850	147.6333	
2.0	50.0	6.0	169.2200	188.8190	175.0206	161.4841	144.0308	157.5414	160.3862	145.0050	127.9850	147.6333	
4.0	10.0	6.0	93.8700	75.7850	60.1910	165.9772	135.1124	111.3791	45.7478	145.0050	127.9850	69.4933	
4.0	20.0	6.0	206.5600	81.8672	63.2690	169.7310	135.1124	111.7617	65.1103	145.0050	127.9850	69.4933	
4.0	30.0	6.0	220.8300	95.0301	76.9692	171.8977	135.1124	118.0394	84.4727	145.0050	127.9850	69.4933	
4.0	40.0	6.0	221.3000	110.9745	114.5263	172.8687	135.1124	129.7076	103.8352	145.0050	127.9850	69.4933	
4.0	50.0	6.0	173.5000	125.3370	151.7039	172.8274	135.1124	136.2655	123.1976	145.0050	127.9850	69.4933	
1.0	10.0	7.0	80.2900	115.7931	90.1495	106.3484	135.6775	116.2412	93.7643	125.5313	99.0622	69.4933	
1.0	20.0	7.0	122.0600	140.4069	133.9031	109.0268	135.6775	151.1165	113.1268	125.5313	99.0622	147.6333	
1.0	30.0	7.0	152.8100	165.8944	163.7623	111.0935	135.6775	151.1165	132.4892	125.5313	99.0622	147.6333	
1.0	40.0	7.0	193.4800	184.0295	173.9773	112.1948	135.6775	151.2546	151.8517	125.5313	99.0622	147.6333	
1.0	50.0	7.0	799.6200	190.4348	178.6669	112.1452	135.6775	157.5414	171.2141	125.5313	99.0622	147.6333	
2.0	10.0	7.0	64.4800	94.6900	68.9826	108.9401	135.6775	109.6923	75.1700	125.5313	99.0622	69.4933	
2.0	20.0	7.0	88.3300	116.8109	95.2989	112.1411	135.6775	144.5676	94.5325	125.5313	99.0622	147.6333	
2.0	30.0	7.0	112.3300	142.4889	138.7740	114.5755	135.6775	150.8454	113.8949	125.5313	99.0622	147.6333	
2.0	40.0	7.0	129.3400	163.3954	162.7854	115.8603	135.6775	150.9835	133.2574	125.5313	99.0622	147.6333	
2.0	50.0	7.0	151.7200	174.2315	169.7296	115.8027	135.6775	157.5414	152.6199	125.5313	99.0622	147.6333	
4.0	10.0	7.0	52.9000	70.6705	59.9639	120.3023	126.7592	109.3329	37.9815	125.5313	99.0622	69.4933	
4.0	20.0	7.0	63.4200	75.0424	62.6188	125.2133	126.7592	109.7154	57.3439	125.5313	99.0622	69.4933	
4.0	30.0	7.0	76.1400	87.0599	74.7995	128.7258	126.7592	115.9932	76.7064	125.5313	99.0622	69.4933	
4.0	40.0	7.0	96.0200	102.7689	110.4353	130.5078	126.7592	127.6613	96.0688	125.5313	99.0622	69.4933	
4.0	50.0	7.0	126.5500	117.8552	149.1642	130.4289	126.7592	134.2192	115.4313	125.5313	99.0622	69.4933	
1.0	10.0	8.0	74.5100	105.6045	85.4886	97.3217	135.6775	116.2412	85.9979	106.0575	99.0622	69.4933	
1.0	20.0	8.0	107.5200	126.8894	127.7989	97.7658	135.6775	142.9641	105.3604	106.0575	99.0622	147.6333	
1.0	30.0	8.0	142.7300	150.3717	158.8442	98.1268	135.6775	142.9641	124.7229	106.0575	99.0622	147.6333	
1.0	40.0	8.0	178.7000	168.4352	168.7690	98.3261	135.6775	143.1022	144.0853	106.0575	99.0622	147.6333	
1.0	50.0	8.0	276.4800	176.6338	171.9005	98.3171	135.6775	149.3890	163.4478	106.0575	99.0622	147.6333	
2.0	10.0	8.0	56.4400	86.0975	67.3473	97.7510	135.6775	109.6923	67.4037	106.0575	99.0622	69.4933	
