# Created: Thu Jul 31 11:24:42 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Runtime options:
#	sampling-rate:	0.50
#	input:	performance/terasort.csv
#	output:	results/terasort/results-0.50.csv
#	metrics-output:	results/terasort/metrics-0.50.csv
#
# Points picked
# 	(1.0, 10.0, 2.0)
# 	(1.0, 50.0, 2.0)
# 	(4.0, 10.0, 2.0)
# 	(4.0, 50.0, 2.0)
# 	(1.0, 10.0, 10.0)
# 	(1.0, 50.0, 10.0)
# 	(4.0, 10.0, 10.0)
# 	(4.0, 50.0, 10.0)
# 	(2.0, 50.0, 7.0)
# 	(4.0, 30.0, 10.0)
# 	(2.0, 50.0, 3.0)
# 	(4.0, 30.0, 3.0)
# 	(1.0, 50.0, 7.0)
# 	(2.0, 50.0, 10.0)
# 	(4.0, 30.0, 5.0)
# 	(2.0, 50.0, 8.0)
# 	(1.0, 30.0, 10.0)
# 	(2.0, 50.0, 9.0)
# 	(4.0, 50.0, 8.0)
# 	(4.0, 50.0, 6.0)
# 	(4.0, 50.0, 9.0)
# 	(1.0, 30.0, 5.0)
# 	(1.0, 50.0, 8.0)
# 	(1.0, 50.0, 9.0)
# 	(2.0, 50.0, 6.0)
# 	(2.0, 50.0, 4.0)
# 	(4.0, 50.0, 4.0)
# 	(4.0, 50.0, 7.0)
# 	(2.0, 50.0, 5.0)
# 	(4.0, 50.0, 5.0)
# 	(4.0, 20.0, 10.0)
# 	(4.0, 40.0, 10.0)
# 	(4.0, 20.0, 7.0)
# 	(4.0, 40.0, 8.0)
# 	(2.0, 20.0, 10.0)
# 	(2.0, 40.0, 10.0)
# 	(1.0, 30.0, 3.0)
# 	(1.0, 50.0, 6.0)
# 	(1.0, 50.0, 3.0)
# 	(1.0, 50.0, 4.0)
# 	(4.0, 30.0, 6.0)
# 	(2.0, 20.0, 7.0)
# 	(2.0, 40.0, 8.0)
# 	(1.0, 50.0, 5.0)
# 	(2.0, 30.0, 10.0)
# 	(4.0, 40.0, 9.0)
# 	(4.0, 30.0, 4.0)
# 	(4.0, 50.0, 3.0)
# 	(2.0, 40.0, 9.0)
# 	(2.0, 30.0, 8.0)
# 	(2.0, 30.0, 6.0)
# 	(4.0, 30.0, 8.0)
# 	(2.0, 40.0, 6.0)
# 	(4.0, 30.0, 7.0)
# 	(4.0, 20.0, 3.0)
# 	(4.0, 40.0, 6.0)
# 	(4.0, 40.0, 4.0)
# 	(4.0, 40.0, 7.0)
# 	(4.0, 40.0, 5.0)
# 	(2.0, 30.0, 4.0)
# 	(2.0, 40.0, 4.0)
# 	(1.0, 20.0, 10.0)
# 	(1.0, 40.0, 10.0)
# 	(1.0, 30.0, 8.0)
# 	(2.0, 40.0, 7.0)
# 	(2.0, 40.0, 5.0)
# 	(1.0, 30.0, 4.0)
x2	x3	x1	objective	Discretization	LinearRegression	MLPerceptron	LeastSquares	RBF	IsoRegression	BagClassify	RandomSubSpaces	GaussianCurves	
4.0	20.0	3.0	86.0800	134.5991	110.4973	17.3402	95.1332	217.5399	90.8260	145.3931	114.4149	102.1394	
4.0	30.0	3.0	116.7500	134.5991	158.6421	60.1494	124.0716	217.5402	168.1306	189.9553	172.4485	127.9570	
4.0	40.0	3.0	157.9000	215.5543	206.7868	95.7489	153.0100	217.5404	168.1306	246.0437	168.8293	161.6772	
4.0	50.0	3.0	182.7200	215.5543	254.9316	125.3085	181.9484	217.5405	271.5531	246.0437	203.4357	193.6875	
1.0	10.0	4.0	105.3100	117.4175	62.3525	87.7642	151.7137	217.4950	90.8260	210.3530	199.3101	152.8495	
1.0	20.0	4.0	172.0700	117.4175	110.4973	136.1399	180.6521	217.5068	90.8260	218.2147	199.3101	189.8542	
1.0	30.0	4.0	234.2300	261.1144	158.6421	181.3600	209.5905	217.5139	168.1306	234.4012	228.0807	249.1084	
1.0	40.0	4.0	308.7800	261.1144	206.7868	219.0955	238.5289	217.5181	168.1306	289.6704	228.0807	316.2320	
1.0	50.0	4.0	374.3800	490.1167	254.9316	247.6840	267.4673	217.5205	271.5531	343.9250	360.6388	370.2010	
2.0	10.0	4.0	72.5000	134.5991	62.3525	77.9981	120.0939	217.4943	90.8260	116.3142	116.2375	98.8208	
2.0	20.0	4.0	109.4900	134.5991	110.4973	131.2610	149.0323	217.5062	90.8260	116.3142	116.2375	120.8743	
2.0	30.0	4.0	147.8300	134.5991	158.6421	178.6271	177.9707	217.5134	168.1306	154.8418	160.1296	166.2846	
2.0	40.0	4.0	182.4400	176.9505	206.7868	216.7544	206.9091	217.5178	168.1306	190.7562	164.6156	224.0246	
2.0	50.0	4.0	226.1300	176.9505	254.9316	245.0583	235.8474	217.5202	271.5531	190.7562	199.1976	276.4777	
4.0	10.0	4.0	54.7500	134.5991	62.3525	-31.2266	56.8542	217.4988	90.8260	106.3276	114.4149	85.4858	
4.0	20.0	4.0	75.8700	134.5991	110.4973	23.8548	85.7926	217.5096	90.8260	106.3276	114.4149	96.6173	
4.0	30.0	4.0	99.5400	134.5991	158.6421	72.9429	114.7310	217.5161	168.1306	146.4887	172.4485	122.3711	
4.0	40.0	4.0	135.6200	215.5543	206.7868	114.2872	143.6694	217.5200	168.1306	177.7735	168.8293	155.4425	
4.0	50.0	4.0	147.7500	215.5543	254.9316	148.2514	172.6078	217.5222	271.5531	177.7735	203.4357	186.6064	
1.0	10.0	5.0	168.1100	117.4175	62.3525	73.8033	142.3731	216.5903	90.8260	210.3530	199.3101	137.3107	
1.0	20.0	5.0	264.1000	117.4175	110.4973	120.8190	171.3115	216.8276	90.8260	218.2147	199.3101	170.9561	
1.0	30.0	5.0	199.1300	164.5657	158.6421	167.0812	200.2499	216.9729	168.1306	234.4012	228.0807	227.8967	
1.0	40.0	5.0	256.9800	164.5657	206.7868	207.4804	229.1882	217.0603	168.1306	289.6704	228.0807	294.3683	
1.0	50.0	5.0	306.4200	354.4332	254.9316	239.2047	258.1266	217.1088	271.5531	343.9250	347.8387	349.6494	
2.0	10.0	5.0	72.5300	134.5991	62.3525	72.6946	110.7532	216.5754	90.8260	116.3142	116.2375	84.8218	
2.0	20.0	5.0	101.6800	134.5991	110.4973	123.8976	139.6916	216.8164	90.8260	116.3142	116.2375	104.0595	
2.0	30.0	5.0	128.9900	134.5991	158.6421	171.5823	168.6300	216.9639	168.1306	154.8418	160.1296	147.1917	
2.0	40.0	5.0	158.8800	176.9505	206.7868	211.4252	197.5684	217.0527	168.1306	179.1085	164.6156	203.7214	
2.0	50.0	5.0	191.0900	176.9505	254.9316	241.7542	226.5068	217.1019	271.5531	179.1085	186.3975	256.5547	
4.0	10.0	5.0	51.2800	134.5991	62.3525	-25.3500	47.5136	216.6663	90.8260	106.3276	114.4149	83.9442	
4.0	20.0	5.0	71.6400	134.5991	110.4973	34.0613	76.4520	216.8850	90.8260	106.3276	114.4149	96.0992	
4.0	30.0	5.0	101.8800	134.5991	158.6421	88.1914	105.3904	217.0187	168.1306	146.4887	172.4485	121.9072	
4.0	40.0	5.0	100.7400	175.9782	206.7868	133.9617	134.3287	217.0992	168.1306	166.1257	168.8293	153.8079	
4.0	50.0	5.0	124.5700	175.9782	254.9316	170.8641	163.2671	217.1438	271.5531	166.1257	190.6356	183.1228	
1.0	10.0	6.0	90.7600	117.4175	62.3525	59.2121	133.0324	204.9097	90.8260	185.3126	199.3101	123.6926	
1.0	20.0	6.0	134.4400	117.4175	110.4973	104.2967	161.9708	207.3032	90.8260	187.8810	199.3101	153.5544	
1.0	30.0	6.0	174.1600	164.5657	158.6421	151.0040	190.9092	208.9667	168.1306	204.0675	228.0807	207.1497	
1.0	40.0	6.0	247.1600	164.5657	206.7868	193.8074	219.8476	210.0540	168.1306	269.7308	228.0807	271.5559	
1.0	50.0	6.0	296.7600	354.4332	254.9316	228.8037	248.7860	210.6867	271.5531	345.5565	347.8387	326.8017	
2.0	10.0	6.0	67.8700	134.5991	62.3525	63.6792	101.4126	204.7713	90.8260	104.4787	116.2375	74.5872	
2.0	20.0	6.0	88.4400	134.5991	110.4973	112.5329	130.3510	207.1812	90.8260	107.0472	116.2375	91.2221	
2.0	30.0	6.0	113.0500	134.5991	158.6421	160.4124	159.2894	208.8588	168.1306	145.5748	160.1296	131.6131	
2.0	40.0	6.0	205.1200	176.9505	206.7868	202.2346	188.2278	209.9565	168.1306	175.5564	164.6156	185.8680	
2.0	50.0	6.0	169.2200	176.9505	254.9316	235.1661	217.1662	210.5958	271.5531	186.4550	186.3975	237.7449	
4.0	10.0	6.0	93.8700	134.5991	62.3525	-15.6172	38.1729	205.6368	90.8260	114.6446	114.4149	86.9886	
4.0	20.0	6.0	206.5600	134.5991	110.4973	45.8995	67.1113	207.9404	90.8260	114.6446	114.4149	100.8827	
4.0	30.0	6.0	220.8300	134.5991	158.6421	102.9310	96.0497	209.5280	168.1306	154.8057	172.4485	126.9446	
4.0	40.0	6.0	221.3000	175.9782	206.7868	151.2975	124.9881	210.5598	168.1306	180.1577	168.8293	157.2840	
4.0	50.0	6.0	173.5000	175.9782	254.9316	189.6707	153.9265	211.1581	271.5531	180.1577	190.6356	183.8760	
1.0	10.0	7.0	80.2900	117.4175	62.3525	44.7770	123.6918	181.8626	90.8260	176.7408	199.3101	113.0493	
1.0	20.0	7.0	122.0600	117.4175	110.4973	87.3606	152.6302	183.1989	90.8260	179.3093	199.3101	138.9976	
1.0	30.0	7.0	152.8100	164.5657	158.6421	133.7632	181.5686	184.4673	168.1306	195.4958	228.0807	188.4735	
1.0	40.0	7.0	193.4800	164.5657	206.7868	178.4618	210.5070	185.5241	168.1306	246.8467	228.0807	249.5557	
1.0	50.0	7.0	799.6200	354.4332	254.9316	216.6499	239.4454	186.2520	271.5531	322.6724	362.7424	303.4147	
2.0	10.0	7.0	64.4800	134.5991	62.3525	52.4302	92.0720	181.7981	90.8260	105.5296	116.2375	68.9185	
2.0	20.0	7.0	88.3300	134.5991	110.4973	98.6194	121.0103	183.1188	90.8260	108.0980	116.2375	83.3734	
2.0	30.0	7.0	112.3300	134.5991	158.6421	146.3284	149.9487	184.3736	168.1306	146.6256	160.1296	120.7767	
2.0	40.0	7.0	129.3400	176.9505	206.7868	190.0704	178.8871	185.4201	168.1306	161.5501	164.6156	171.8655	
2.0	50.0	7.0	151.7200	176.9505	254.9316	225.9132	207.8255	186.1413	271.5531	173.7443	201.3012	221.5156	
4.0	10.0	7.0	52.9000	134.5991	62.3525	-4.5854	28.8323	182.2217	90.8260	105.0583	114.4149	94.4006	
4.0	20.0	7.0	63.4200	134.5991	110.4973	56.2914	57.7707	183.6437	90.8260	105.0583	114.4149	110.6305	
4.0	30.0	7.0	76.1400	134.5991	158.6421	113.8857	86.7091	184.9857	168.1306	145.2194	172.4485	137.1361	
4.0	40.0	7.0	96.0200	175.9782	206.7868	163.2769	115.6475	186.0982	168.1306	156.8119	168.8293	165.6448	
4.0	50.0	7.0	126.5500	175.9782	254.9316	202.3183	144.5859	186.8614	271.5531	161.4395	205.5392	188.8416	
1.0	10.0	8.0	74.5100	117.4175	62.3525	31.0320	114.3511	177.5984	90.8260	152.5637	181.6175	106.1148	
1.0	20.0	8.0	107.5200	117.4175	110.4973	70.6256	143.2895	177.7123	90.8260	155.1322	181.6175	128.2683	
1.0	30.0	8.0	142.7300	164.5657	158.6421	115.9184	172.2279	177.8282	168.1306	171.3187	210.3881	173.1134	
1.0	40.0	8.0	178.7000	164.5657	206.7868	161.8073	201.1663	177.9312	168.1306	198.7889	210.3881	229.8277	
1.0	50.0	8.0	276.4800	354.4332	254.9316	202.8895	230.1047	178.0058	271.5531	267.6424	337.2168	281.0402	
2.0	10.0	8.0	56.4400	134.5991	62.3525	40.1909	82.7313	177.5931	90.8260	105.5296	116.2375	68.1478	
2.0	20.0	8.0	73.5000	134.5991	110.4973	83.3726	111.6697	177.7052	90.8260	108.0980	116.2375	80.9488	
2.0	30.0	8.0	92.7600	134.5991	158.6421	130.3459	140.6081	177.8193	168.1306	146.6256	160.1296	115.2827	
2.0	40.0	8.0	114.5700	176.9505	206.7868	175.6429	169.5465	177.9208	168.1306	160.1031	164.6156	162.5105	
2.0	50.0	8.0	136.9900	176.9505	254.9316	214.4318	198.4849	177.9943	271.5531	173.7443	193.4682	208.8195	
4.0	10.0	8.0	91.7300	134.5991	62.3525	4.6976	19.4917	177.6282	90.8260	121.7329	114.4149	105.4964	
4.0	20.0	8.0	240.3200	134.5991	110.4973	62.5375	48.4300	177.7520	90.8260	121.7329	114.4149	124.4095	
4.0	30.0	8.0	190.0200	134.5991	158.6421	118.8990	77.3684	177.8779	168.1306	161.8940	172.4485	151.4478	
4.0	40.0	8.0	261.5300	175.9782	206.7868	168.4439	106.3068	177.9898	168.1306	173.4865	168.8293	177.9518	
4.0	50.0	8.0	429.4300	175.9782	254.9316	208.1244	135.2452	178.0708	271.5531	178.1141	197.7062	197.3324	
1.0	10.0	9.0	94.2700	117.4175	62.3525	18.3109	105.0105	177.2853	90.8260	152.5637	163.5446	103.2244	
1.0	20.0	9.0	121.5000	117.4175	110.4973	54.5578	133.9489	177.2937	90.8260	155.1322	163.5446	121.8811	
1.0	30.0	9.0	169.8700	164.5657	158.6421	97.9709	162.8873	177.3024	168.1306	166.2212	192.3152	161.8278	
1.0	40.0	9.0	158.6200	164.5657	206.7868	144.2159	191.8257	177.3101	168.1306	193.6914	192.3152	213.3848	
1.0	50.0	9.0	198.6400	354.4332	254.9316	187.6869	220.7641	177.3158	271.5531	262.5449	310.5795	260.8696	
2.0	10.0	9.0	58.9600	134.5991	62.3525	27.8730	73.3907	177.2849	90.8260	105.5296	116.2375	72.1124	
2.0	20.0	9.0	74.2100	134.5991	110.4973	67.7306	102.3291	177.2932	90.8260	108.0980	116.2375	83.7788	
2.0	30.0	9.0	94.0700	134.5991	158.6421	113.2975	131.2675	177.3017	168.1306	140.8947	160.1296	115.0647	
2.0	40.0	9.0	115.4700	176.9505	206.7868	159.5410	160.2059	177.3094	168.1306	154.3722	164.6156	157.9380	
2.0	50.0	9.0	130.9600	176.9505	254.9316	201.0492	189.1442	177.3149	271.5531	168.0134	184.9038	200.0207	
4.0	10.0	9.0	47.7800	134.5991	62.3525	10.1108	10.1510	177.2875	90.8260	121.7329	114.4149	119.2295	
4.0	20.0	9.0	54.1300	134.5991	110.4973	63.4377	39.0894	177.2967	90.8260	121.7329	114.4149	140.8362	
4.0	30.0	9.0	72.4400	134.5991	158.6421	117.5408	68.0278	177.3061	168.1306	153.0556	172.4485	168.3269	
4.0	40.0	9.0	76.0600	175.9782	206.7868	166.9435	96.9662	177.3146	168.1306	164.6481	168.8293	192.7171	
4.0	50.0	9.0	92.1400	175.9782	254.9316	207.6579	125.9046	177.3207	271.5531	169.2757	189.1419	208.1312	
1.0	10.0	10.0	87.0600	117.4175	62.3525	6.7951	95.6699	177.2624	90.8260	151.9640	159.7690	104.2993	
1.0	20.0	10.0	119.9100	117.4175	110.4973	39.4928	124.6083	177.2631	90.8260	160.3213	159.7690	119.8604	
1.0	30.0	10.0	149.9200	164.5657	158.6421	80.3630	153.5467	177.2638	168.1306	171.4103	188.5396	154.8507	
1.0	40.0	10.0	193.0000	164.5657	206.7868	126.0780	182.4850	177.2644	168.1306	206.8334	188.5396	200.7342	
1.0	50.0	10.0	291.0800	354.4332	254.9316	171.2503	211.4234	177.2649	271.5531	269.8981	306.8039	243.6566	
2.0	10.0	10.0	57.0400	134.5991	62.3525	16.0817	64.0500	177.2624	90.8260	104.9299	116.2375	80.2060	
2.0	20.0	10.0	81.5700	134.5991	110.4973	52.3809	92.9884	177.2630	90.8260	113.2871	116.2375	91.1598	
2.0	30.0	10.0	95.5100	134.5991	158.6421	95.8659	121.9268	177.2637	168.1306	177.0116	160.1296	119.4654	
2.0	40.0	10.0	146.6100	176.9505	206.7868	142.2856	150.8652	177.2644	168.1306	208.5057	164.6156	157.6858	
2.0	50.0	10.0	215.5800	176.9505	254.9316	186.0483	179.8036	177.2648	271.5531	213.6154	184.9038	194.9340	
4.0	10.0	10.0	52.0700	134.5991	62.3525	11.1190	0.8104	177.2626	90.8260	147.6900	114.4149	134.3495	
4.0	20.0	10.0	59.8200	134.5991	110.4973	59.3550	29.7488	177.2633	90.8260	147.6900	114.4149	158.2958	
4.0	30.0	10.0	548.2200	134.5991	158.6421	110.7081	58.6872	177.2641	168.1306	213.0479	172.4485	185.9608	
4.0	40.0	10.0	256.3700	175.9782	206.7868	159.8681	87.6255	177.2648	168.1306	236.5891	168.8293	208.1673	
4.0	50.0	10.0	243.5400	175.9782	254.9316	202.0237	116.5639	177.2653	271.5531	236.5891	189.1419	219.7235	


# Created: Thu Jul 31 11:24:42 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Runtime options:
#	sampling-rate:	0.50
#	input:	performance/terasort.csv
#	output:	results/terasort/results-0.50.csv
#	metrics-output:	results/terasort/metrics-0.50.csv
#
# Points picked
# 	(2.0, 10.0, 2.0)
# 	(1.0, 20.0, 2.0)
# 	(4.0, 20.0, 2.0)
# 	(2.0, 30.0, 2.0)
# 	(1.0, 40.0, 2.0)
# 	(4.0, 40.0, 2.0)
# 	(2.0, 50.0, 2.0)
# 	(1.0, 10.0, 3.0)
# 	(4.0, 10.0, 3.0)
# 	(2.0, 20.0, 3.0)
# 	(1.0, 30.0, 3.0)
# 	(4.0, 30.0, 3.0)
# 	(2.0, 40.0, 3.0)
# 	(1.0, 50.0, 3.0)
# 	(4.0, 50.0, 3.0)
# 	(2.0, 10.0, 4.0)
# 	(1.0, 20.0, 4.0)
# 	(4.0, 20.0, 4.0)
# 	(2.0, 30.0, 4.0)
# 	(1.0, 40.0, 4.0)
# 	(4.0, 40.0, 4.0)
# 	(2.0, 50.0, 4.0)
# 	(1.0, 10.0, 5.0)
# 	(4.0, 10.0, 5.0)
# 	(2.0, 20.0, 5.0)
# 	(1.0, 30.0, 5.0)
# 	(4.0, 30.0, 5.0)
# 	(2.0, 40.0, 5.0)
# 	(1.0, 50.0, 5.0)
# 	(4.0, 50.0, 5.0)
# 	(2.0, 10.0, 6.0)
# 	(1.0, 20.0, 6.0)
# 	(4.0, 20.0, 6.0)
# 	(2.0, 30.0, 6.0)
# 	(1.0, 40.0, 6.0)
# 	(4.0, 40.0, 6.0)
# 	(2.0, 50.0, 6.0)
# 	(1.0, 10.0, 7.0)
# 	(4.0, 10.0, 7.0)
# 	(2.0, 20.0, 7.0)
# 	(1.0, 30.0, 7.0)
# 	(4.0, 30.0, 7.0)
# 	(2.0, 40.0, 7.0)
# 	(1.0, 50.0, 7.0)
# 	(4.0, 50.0, 7.0)
# 	(2.0, 10.0, 8.0)
# 	(1.0, 20.0, 8.0)
# 	(4.0, 20.0, 8.0)
# 	(2.0, 30.0, 8.0)
# 	(1.0, 40.0, 8.0)
# 	(4.0, 40.0, 8.0)
# 	(2.0, 50.0, 8.0)
# 	(1.0, 10.0, 9.0)
# 	(4.0, 10.0, 9.0)
# 	(2.0, 20.0, 9.0)
# 	(1.0, 30.0, 9.0)
# 	(4.0, 30.0, 9.0)
# 	(2.0, 40.0, 9.0)
# 	(1.0, 50.0, 9.0)
# 	(4.0, 50.0, 9.0)
# 	(2.0, 10.0, 10.0)
# 	(1.0, 20.0, 10.0)
# 	(4.0, 20.0, 10.0)
# 	(2.0, 30.0, 10.0)
# 	(1.0, 40.0, 10.0)
# 	(4.0, 40.0, 10.0)
# 	(2.0, 50.0, 10.0)
x2	x3	x1	objective	Discretization	LinearRegression	MLPerceptron	LeastSquares	RBF	IsoRegression	BagClassify	RandomSubSpaces	GaussianCurves	
1.0	10.0	2.0	197.7700	239.8199	97.8914	189.5458	168.2760	211.8614	81.4538	217.3103	260.7423	225.6142	
1.0	20.0	2.0	378.2800	239.8199	140.4911	293.4557	199.1315	211.8096	163.4252	319.2739	271.1891	283.1568	
1.0	30.0	2.0	539.7700	266.3585	183.0909	405.1729	229.9870	211.7919	163.4252	340.6494	271.1891	342.6677	
1.0	40.0	2.0	646.0500	565.9200	225.6907	478.6523	260.8425	211.8096	237.3907	375.8608	343.6086	388.9148	
1.0	50.0	2.0	644.2200	565.9200	268.2904	510.4710	291.6979	211.8614	267.0954	432.8697	358.1590	409.3232	
2.0	10.0	2.0	122.2600	126.0682	97.8914	129.5992	140.2759	206.8251	81.4538	188.8990	201.5403	190.2106	
2.0	20.0	2.0	193.7800	126.0682	140.4911	161.6864	171.1314	206.6081	163.4252	283.4120	220.3140	236.3446	
2.0	30.0	2.0	256.8900	126.0682	183.0909	206.6711	201.9869	206.5344	163.4252	262.3380	220.3140	284.1865	
2.0	40.0	2.0	323.5800	311.9560	225.6907	291.4636	232.8423	206.6081	237.3907	289.7063	248.3814	321.5693	
2.0	50.0	2.0	407.8700	311.9560	268.2904	399.0440	263.6978	206.8251	267.0954	313.1261	265.1744	339.1748	
4.0	10.0	2.0	72.2300	126.0682	97.8914	120.8272	84.2757	129.9503	81.4538	177.9459	147.7132	125.1339	
4.0	20.0	2.0	116.1100	126.0682	140.4911	139.8912	115.1311	129.9502	163.4252	209.7229	159.7379	144.2371	
4.0	30.0	2.0	168.4500	126.0682	183.0909	146.1812	145.9866	129.9502	163.4252	209.7229	159.7379	165.8680	
4.0	40.0	2.0	237.2300	311.9560	225.6907	149.1123	176.8421	129.9502	237.3907	237.0912	196.8114	183.7989	
4.0	50.0	2.0	362.6600	311.9560	268.2904	153.5076	207.6976	129.9503	267.0954	237.0567	196.8114	194.4760	
