# Created: Fri Aug 01 15:30:17 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Runtime options:
#	input:	input/terasort.csv
#	sampling-rate:	0.16
#	output:	results/terasort/values-0.16.csv
#	metrics-output:	results/terasort/metrics-0.16.csv
#
# Points picked
# 	(1.0, 10.0, 2.0)
# 	(1.0, 50.0, 2.0)
# 	(4.0, 10.0, 2.0)
# 	(4.0, 50.0, 2.0)
# 	(1.0, 10.0, 10.0)
# 	(1.0, 50.0, 10.0)
# 	(4.0, 10.0, 10.0)
# 	(4.0, 50.0, 10.0)
# 	(2.0, 50.0, 7.0)
# 	(4.0, 30.0, 10.0)
# 	(2.0, 50.0, 3.0)
# 	(4.0, 30.0, 3.0)
# 	(1.0, 50.0, 7.0)
# 	(1.0, 30.0, 10.0)
# 	(4.0, 50.0, 4.0)
# 	(2.0, 50.0, 4.0)
# 	(4.0, 50.0, 5.0)
# 	(4.0, 50.0, 6.0)
# 	(2.0, 50.0, 5.0)
# 	(4.0, 50.0, 7.0)
# 	(4.0, 50.0, 8.0)
x2	x3	x1	objective	LinearRegression	GaussianCurves	RandomSubSpaces	IsoRegression	RBF	Discretization	BagClassify	LeastSquares	MLPerceptron	
4.0	20.0	3.0	86.0800	73.1884	103.4496	135.1272	93.7940	66.9156	69.1027	127.7119	94.4560	84.2279	
4.0	30.0	3.0	116.7500	73.1884	122.7673	142.1601	93.7940	66.9159	193.8767	144.0751	122.1697	111.1278	
4.0	40.0	3.0	157.9000	73.1884	144.0304	142.1601	93.7940	66.9161	193.8767	148.0750	149.8834	158.9460	
4.0	50.0	3.0	182.7200	73.1884	161.1793	148.3949	93.7940	66.9162	193.8767	191.8393	177.5971	223.0789	
1.0	10.0	4.0	105.3100	194.0804	146.0990	179.5705	219.8375	194.1551	149.8380	164.7455	101.7641	113.7967	
1.0	20.0	4.0	172.0700	194.0804	176.4936	201.5020	219.8375	196.1324	193.8767	164.7455	129.4778	164.8628	
1.0	30.0	4.0	234.2300	194.0804	213.3280	201.5020	219.8375	197.0742	193.8767	181.5108	157.1915	236.4582	
1.0	40.0	4.0	308.7800	194.0804	246.4703	201.5020	219.8375	197.5275	193.8767	180.3707	184.9052	310.4816	
1.0	50.0	4.0	374.3800	194.0804	265.9694	223.1678	219.8375	197.7175	335.5700	239.1154	212.6188	370.8429	
2.0	10.0	4.0	72.5000	153.7831	116.3452	110.9927	115.1475	161.3217	69.1027	115.1046	87.7784	86.3231	
2.0	20.0	4.0	109.4900	153.7831	142.9012	135.1272	115.1475	174.1404	69.1027	124.5567	115.4921	115.2023	
2.0	30.0	4.0	147.8300	153.7831	178.1907	142.1601	115.1475	181.3766	132.1153	139.8062	143.2058	167.0742	
2.0	40.0	4.0	182.4400	153.7831	212.3200	142.1601	115.1475	185.1773	132.1153	143.8061	170.9195	238.7866	
2.0	50.0	4.0	226.1300	153.7831	235.1826	148.3949	115.1475	186.8382	132.1153	188.2053	198.6332	311.9799	
4.0	10.0	4.0	54.7500	73.1884	83.8747	110.9927	93.7940	66.9154	69.1027	111.8549	59.8071	66.8362	
4.0	20.0	4.0	75.8700	73.1884	94.6919	135.1272	93.7940	66.9156	69.1027	121.3070	87.5208	73.2539	
4.0	30.0	4.0	99.5400	73.1884	114.0277	142.1601	93.7940	66.9158	101.9060	139.8062	115.2345	87.7968	
4.0	40.0	4.0	135.6200	73.1884	136.0923	142.1601	93.7940	66.9159	101.9060	143.8061	142.9481	118.1484	
4.0	50.0	4.0	147.7500	73.1884	154.6140	148.3949	93.7940	66.9161	101.9060	188.2053	170.6618	171.6018	
1.0	10.0	5.0	100.1100	194.0804	135.0380	176.5911	219.8375	193.1716	149.8380	144.0419	94.8289	93.1587	
1.0	20.0	5.0	150.1000	194.0804	164.3808	191.8251	219.8375	195.5416	193.8767	148.4642	122.5426	127.7961	
1.0	30.0	5.0	199.1300	194.0804	201.3320	191.8251	219.8375	196.6756	193.8767	165.2294	150.2562	188.2223	
1.0	40.0	5.0	256.9800	194.0804	235.7146	191.8251	219.8375	197.2228	193.8767	164.0893	177.9699	269.3703	
1.0	50.0	5.0	306.4200	194.0804	257.2375	223.1678	219.8375	197.4523	335.5700	231.2156	205.6836	347.9513	
2.0	10.0	5.0	72.5300	153.7831	104.7772	95.6560	115.1475	155.9063	69.1027	94.4009	80.8432	76.4034	
2.0	20.0	5.0	101.6800	153.7831	130.0391	113.0930	115.1475	170.0029	69.1027	108.2753	108.5569	93.7980	
2.0	30.0	5.0	128.9900	153.7831	165.2189	120.1259	115.1475	178.2112	132.1153	123.5249	136.2706	129.1100	
2.0	40.0	5.0	158.8800	153.7831	200.4410	120.1259	115.1475	182.5977	132.1153	127.5248	163.9843	190.2860	
2.0	50.0	5.0	191.0900	153.7831	225.3059	136.0376	115.1475	184.5312	132.1153	180.3055	191.6979	271.5242	
4.0	10.0	5.0	51.2800	73.1884	77.0426	95.6560	93.7940	66.9154	69.1027	91.1513	52.8719	64.9920	
4.0	20.0	5.0	71.6400	73.1884	86.6327	113.0930	93.7940	66.9155	69.1027	105.0256	80.5856	68.6763	
4.0	30.0	5.0	97.8800	73.1884	105.3560	120.1259	93.7940	66.9157	101.9060	123.5249	108.2992	76.9872	
4.0	40.0	5.0	100.7400	73.1884	127.5886	120.1259	93.7940	66.9158	101.9060	127.5248	136.0129	95.1685	
4.0	50.0	5.0	124.5700	73.1884	147.0310	136.0376	93.7940	66.9159	101.9060	180.3055	163.7266	131.8772	
1.0	10.0	6.0	90.7600	194.0804	124.1102	176.5911	219.8375	191.7967	149.8380	144.0419	87.8937	84.6406	
1.0	20.0	6.0	125.4400	194.0804	151.4636	191.8251	219.8375	194.7092	193.8767	148.4642	115.6073	108.6387	
1.0	30.0	6.0	174.1600	194.0804	187.3890	191.8251	219.8375	196.1121	193.8767	165.2294	143.3210	153.1199	
1.0	40.0	6.0	247.1600	194.0804	221.9791	191.8251	219.8375	196.7911	193.8767	164.0893	171.0347	223.1533	
1.0	50.0	6.0	296.7600	194.0804	244.9143	223.1678	219.8375	197.0764	335.5700	231.2156	198.7484	307.6250	
2.0	10.0	6.0	67.8700	153.7831	94.1068	95.6560	115.1475	149.1844	69.1027	93.3285	73.9080	72.8015	
2.0	20.0	6.0	88.4400	153.7831	117.2536	113.0930	115.1475	164.6320	69.1027	107.2029	101.6217	84.8265	
2.0	30.0	6.0	113.0500	153.7831	151.2399	120.1259	115.1475	173.9933	132.1153	123.5249	129.3354	109.1547	
2.0	40.0	6.0	145.1200	153.7831	186.5111	120.1259	115.1475	179.1118	132.1153	127.5248	157.0490	154.2935	
2.0	50.0	6.0	169.2200	153.7831	212.6859	136.0376	115.1475	181.3943	132.1153	180.3055	184.7627	225.1182	
4.0	10.0	6.0	50.8700	73.1884	71.9017	95.6560	93.7940	66.9153	69.1027	90.0789	45.9366	64.4238	
4.0	20.0	6.0	75.5600	73.1884	79.9214	113.0930	93.7940	66.9154	69.1027	103.9532	73.6503	67.1259	
4.0	30.0	6.0	95.8300	73.1884	97.4509	120.1259	93.7940	66.9156	101.9060	123.5249	101.3640	72.9380	
4.0	40.0	6.0	101.3000	73.1884	119.2031	120.1259	93.7940	66.9157	101.9060	127.5248	129.0777	85.2487	
4.0	50.0	6.0	143.5000	73.1884	139.0379	136.0376	93.7940	66.9158	101.9060	180.3055	156.7914	110.2841	
1.0	10.0	7.0	80.2900	194.0804	114.2312	176.5911	219.8375	189.8669	149.8380	144.0419	80.9584	82.6880	
1.0	20.0	7.0	122.0600	194.0804	138.8332	191.8251	219.8375	193.5282	193.8767	148.4642	108.6721	102.1708	
1.0	30.0	7.0	152.8100	194.0804	172.6864	191.8251	219.8375	195.3084	193.8767	165.2294	136.3858	136.0240	
1.0	40.0	7.0	193.4800	194.0804	206.4423	191.8251	219.8375	196.1739	193.8767	164.0893	164.0995	188.9068	
1.0	50.0	7.0	250.6200	194.0804	230.0638	223.1678	219.8375	196.5383	335.5700	231.2156	191.8132	260.5548	
2.0	10.0	7.0	64.4800	153.7831	85.2317	95.6560	115.1475	141.1067	69.1027	93.3285	66.9728	72.2762	
2.0	20.0	7.0	88.3300	153.7831	105.6278	113.0930	115.1475	157.8063	69.1027	107.2029	94.6864	82.6378	
2.0	30.0	7.0	112.3300	153.7831	137.4458	120.1259	115.1475	168.4469	132.1153	123.5249	122.4001	102.2042	
2.0	40.0	7.0	129.3400	153.7831	171.7251	120.1259	115.1475	174.4415	132.1153	127.5248	150.1138	136.3893	
2.0	50.0	7.0	151.7200	153.7831	198.4105	136.0376	115.1475	177.1563	132.1153	180.3055	177.8275	190.0323	
4.0	10.0	7.0	52.9000	73.1884	68.8917	95.6560	93.7940	66.9153	69.1027	90.0789	39.0014	64.4477	
4.0	20.0	7.0	63.4200	73.1884	75.1325	113.0930	93.7940	66.9154	69.1027	103.9532	66.7151	66.9901	
4.0	30.0	7.0	76.1400	73.1884	90.9891	120.1259	93.7940	66.9155	101.9060	123.5249	94.4288	72.1898	
4.0	40.0	7.0	92.0200	73.1884	111.6540	120.1259	93.7940	66.9156	101.9060	127.5248	122.1425	82.5643	
4.0	50.0	7.0	126.5500	73.1884	131.3192	136.0376	93.7940	66.9156	101.9060	180.3055	149.8562	102.3255	
1.0	10.0	8.0	84.5100	194.0804	106.2031	176.5911	219.8375	187.1455	149.8380	144.0419	74.0232	84.0732	
1.0	20.0	8.0	107.5200	194.0804	127.5304	191.8251	219.8375	191.8374	193.8767	148.4642	101.7369	102.6994	
1.0	30.0	8.0	142.7300	194.0804	158.4513	191.8251	219.8375	194.1491	193.8767	165.2294	129.4506	131.7986	
1.0	40.0	8.0	178.7000	194.0804	190.4143	191.8251	219.8375	195.2803	193.8767	164.0893	157.1643	172.1005	
1.0	50.0	8.0	236.4800	194.0804	213.9490	223.1678	219.8375	195.7581	335.5700	231.2156	184.8779	224.0703	
2.0	10.0	8.0	56.4400	153.7831	78.8811	95.6560	115.1475	131.7787	69.1027	93.3285	60.0375	73.3000	
2.0	20.0	8.0	73.5000	153.7831	96.1285	113.0930	115.1475	149.3704	69.1027	107.2029	87.7512	83.8962	
2.0	30.0	8.0	92.7600	153.7831	124.9952	120.1259	115.1475	161.2873	132.1153	123.5249	115.4649	102.4770	
2.0	40.0	8.0	114.5700	153.7831	157.3353	120.1259	115.1475	168.2625	132.1153	127.5248	143.1786	131.6807	
2.0	50.0	8.0	136.9900	153.7831	183.6968	136.0376	115.1475	171.4863	132.1153	180.3055	170.8923	172.4485	
4.0	10.0	8.0	51.7300	73.1884	68.2797	95.6560	93.7940	66.9152	69.1027	90.0789	32.0662	64.7814	
4.0	20.0	8.0	60.3200	73.1884	72.6837	113.0930	93.7940	66.9153	69.1027	103.9532	59.7799	67.5721	
4.0	30.0	8.0	90.0200	73.1884	86.5300	120.1259	93.7940	66.9154	101.9060	123.5249	87.4936	73.0887	
4.0	40.0	8.0	96.5300	73.1884	105.5922	120.1259	93.7940	66.9155	101.9060	127.5248	115.2073	83.5583	
4.0	50.0	8.0	105.4300	73.1884	124.5397	136.0376	93.7940	66.9155	101.9060	180.3055	142.9209	102.0617	
1.0	10.0	9.0	84.2700	194.0804	100.6068	176.5911	219.8375	183.3007	149.8380	144.0419	67.0880	87.2730	
1.0	20.0	9.0	121.5000	194.0804	118.4035	191.8251	219.8375	189.3960	193.8767	148.4642	94.8017	106.8168	
1.0	30.0	9.0	150.8700	194.0804	145.7809	191.8251	219.8375	192.4572	193.8767	165.2294	122.5154	134.5021	
1.0	40.0	9.0	158.6200	194.0804	175.1552	191.8251	219.8375	193.9695	193.8767	164.0893	150.2290	167.7604	
1.0	50.0	9.0	218.6400	194.0804	197.8546	223.1678	219.8375	194.6111	335.5700	231.2156	177.9427	204.4832	
2.0	10.0	9.0	58.9600	153.7831	75.5182	95.6560	115.1475	121.5298	69.1027	93.3285	53.1023	75.2299	
2.0	20.0	9.0	74.2100	153.7831	89.4738	113.0930	115.1475	139.3377	69.1027	107.2029	80.8160	87.0173	
2.0	30.0	9.0	94.0700	153.7831	114.8529	120.1259	115.1475	152.3005	132.1153	123.5249	108.5297	106.4577	
2.0	40.0	9.0	115.4700	153.7831	144.4767	120.1259	115.1475	160.2566	132.1153	127.5248	136.2434	134.1443	
2.0	50.0	9.0	130.9600	153.7831	169.7204	136.0376	115.1475	164.0310	132.1153	180.3055	163.9571	167.6588	
4.0	10.0	9.0	47.7800	73.1884	70.1215	95.6560	93.7940	66.9152	69.1027	90.0789	25.1310	65.3188	
4.0	20.0	9.0	54.1300	73.1884	72.7767	113.0930	93.7940	66.9153	69.1027	103.9532	52.8447	68.5959	
4.0	30.0	9.0	72.4400	73.1884	84.4358	120.1259	93.7940	66.9153	101.9060	123.5249	80.5583	74.9318	
4.0	40.0	9.0	76.0600	73.1884	101.5093	120.1259	93.7940	66.9154	101.9060	127.5248	108.2720	86.5175	
4.0	50.0	9.0	92.1400	73.1884	119.2502	136.0376	93.7940	66.9154	101.9060	180.3055	135.9857	105.7567	
1.0	10.0	10.0	87.0600	194.0804	97.7346	176.5911	219.8375	177.8916	149.8380	144.0419	60.1528	91.6345	
1.0	20.0	10.0	119.9100	194.0804	112.0050	191.8251	219.8375	185.8533	193.8767	148.4642	87.8664	112.8367	
1.0	30.0	10.0	149.9200	194.0804	135.5047	191.8251	219.8375	189.9634	193.8767	165.2294	115.5801	140.4547	
1.0	40.0	10.0	193.0000	194.0804	161.7118	191.8251	219.8375	192.0222	193.8767	164.0893	143.2938	169.8292	
1.0	50.0	10.0	291.0800	194.0804	182.9192	223.1678	219.8375	192.9015	335.5700	231.2156	171.0075	197.2387	
2.0	10.0	10.0	57.0400	153.7831	75.2846	95.6560	115.1475	110.9299	69.1027	93.3285	46.1671	77.8269	
2.0	20.0	10.0	81.5700	153.7831	86.0445	113.0930	115.1475	128.0080	69.1027	107.2029	73.8808	91.3197	
2.0	30.0	10.0	95.5100	153.7831	107.6677	120.1259	115.1475	141.4783	132.1153	123.5249	101.5945	112.3985	
2.0	40.0	10.0	146.6100	153.7831	134.0199	120.1259	115.1475	150.2260	132.1153	127.5248	129.3082	139.9906	
2.0	50.0	10.0	215.5800	153.7831	157.4607	136.0376	115.1475	154.5124	132.1153	180.3055	157.0218	169.5279	
4.0	10.0	10.0	52.0700	73.1884	74.2537	95.6560	93.7940	66.9152	69.1027	90.0789	18.1958	66.0315	
4.0	20.0	10.0	59.8200	73.1884	75.3697	113.0930	93.7940	66.9152	69.1027	103.9532	45.9094	69.9719	
4.0	30.0	10.0	80.2200	73.1884	84.8235	120.1259	93.7940	66.9153	101.9060	123.5249	73.6231	77.4532	
4.0	40.0	10.0	86.3700	73.1884	99.6721	120.1259	93.7940	66.9153	101.9060	127.5248	101.3368	90.7001	
4.0	50.0	10.0	93.5400	73.1884	115.8138	136.0376	93.7940	66.9153	101.9060	180.3055	129.0505	111.5331	


# Created: Fri Aug 01 15:30:18 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Runtime options:
#	input:	input/terasort.csv
#	sampling-rate:	0.16
#	output:	results/terasort/values-0.16.csv
#	metrics-output:	results/terasort/metrics-0.16.csv
#
# Points picked
# 	(1.0, 20.0, 2.0)
# 	(1.0, 40.0, 2.0)
# 	(1.0, 10.0, 3.0)
# 	(1.0, 30.0, 3.0)
# 	(2.0, 50.0, 3.0)
# 	(2.0, 20.0, 4.0)
# 	(2.0, 40.0, 4.0)
# 	(2.0, 10.0, 5.0)
# 	(4.0, 30.0, 5.0)
# 	(4.0, 50.0, 5.0)
# 	(4.0, 20.0, 6.0)
# 	(4.0, 40.0, 6.0)
# 	(1.0, 20.0, 7.0)
# 	(1.0, 40.0, 7.0)
# 	(1.0, 10.0, 8.0)
# 	(1.0, 30.0, 8.0)
# 	(2.0, 50.0, 8.0)
# 	(2.0, 20.0, 9.0)
# 	(2.0, 40.0, 9.0)
# 	(2.0, 10.0, 10.0)
# 	(4.0, 30.0, 10.0)
x2	x3	x1	objective	LinearRegression	GaussianCurves	RandomSubSpaces	IsoRegression	RBF	Discretization	BagClassify	LeastSquares	MLPerceptron	
1.0	10.0	2.0	197.7700	299.3828	212.7544	299.6394	512.1650	192.0503	512.1650	211.9498	119.5375	232.2544	
1.0	20.0	2.0	378.2800	299.3828	267.1258	320.7968	512.1650	191.9556	512.1650	211.9498	137.4439	350.0647	
1.0	30.0	2.0	439.7700	299.3828	317.4258	320.7968	512.1650	191.8073	512.1650	220.9564	155.3504	510.2841	
1.0	40.0	2.0	646.0500	299.3828	347.4421	343.7788	512.1650	191.7114	512.1650	220.9564	173.2568	691.3324	
1.0	50.0	2.0	644.2200	299.3828	348.4450	343.7788	512.1650	191.7657	512.1650	220.9564	191.1633	857.0162	
2.0	10.0	2.0	122.2600	299.3828	174.8168	292.2613	512.1650	191.8395	512.1650	211.9498	103.8415	113.9865	
2.0	20.0	2.0	193.7800	299.3828	218.6834	296.4187	512.1650	191.2729	512.1650	211.9498	121.7479	153.1985	
2.0	30.0	2.0	256.8900	299.3828	262.3067	296.4187	512.1650	190.3963	512.1650	220.9564	139.6544	215.5702	
2.0	40.0	2.0	323.5800	299.3828	291.5467	296.4187	512.1650	189.8366	512.1650	220.9564	157.5609	308.5682	
2.0	50.0	2.0	407.8700	299.3828	297.9374	296.4187	512.1650	190.1531	512.1650	220.9564	175.4673	438.1792	
4.0	10.0	2.0	72.2300	299.3828	123.4668	292.2613	512.1650	92.6476	512.1650	211.9498	72.4495	75.0256	
4.0	20.0	2.0	116.1100	299.3828	133.9002	296.4187	512.1650	92.6081	512.1650	211.9498	90.3560	84.1148	
4.0	30.0	2.0	168.4500	299.3828	148.9158	296.4187	512.1650	92.5990	512.1650	220.9564	108.2624	99.0243	
4.0	40.0	2.0	237.2300	299.3828	163.5019	296.4187	512.1650	92.5969	512.1650	220.9564	126.1689	120.6437	
4.0	50.0	2.0	362.6600	299.3828	173.4801	296.4187	512.1650	92.5979	512.1650	220.9564	144.0753	147.6345	
1.0	10.0	3.0	121.6500	265.2646	193.0170	205.2656	231.5100	192.0093	234.1600	136.7779	114.3732	163.8572	
1.0	20.0	3.0	219.5600	265.2646	244.7855	226.4230	231.5100	191.8224	234.1600	136.7779	132.2797	237.5358	
1.0	30.0	3.0	290.4400	265.2646	294.4911	226.4230	231.5100	191.5305	234.1600	145.7845	150.1861	348.3110	
1.0	40.0	3.0	379.0900	265.2646	326.0768	249.4050	231.5100	191.3422	234.1600	145.7845	168.0926	497.8018	
1.0	50.0	3.0	485.7900	265.2646	330.3950	249.4050	231.5100	191.4488	234.1600	145.7845	185.9990	671.1910	
2.0	10.0	3.0	112.3200	265.2646	154.4742	197.8876	231.5100	191.5938	234.1600	136.7779	98.6772	100.2394	
2.0	20.0	3.0	170.8600	265.2646	195.6162	202.0449	231.5100	190.4853	234.1600	136.7779	116.5837	127.1946	
2.0	30.0	3.0	220.8800	265.2646	238.5726	202.0449	231.5100	188.7944	234.1600	145.7845	134.4901	167.9591	
2.0	40.0	3.0	234.0400	265.2646	269.3763	202.0449	231.5100	187.7296	234.1600	145.7845	152.3966	226.0858	
2.0	50.0	3.0	282.4400	265.2646	279.1466	202.0449	231.5100	188.3304	234.1600	145.7845	170.3030	308.2828	
4.0	10.0	3.0	66.5100	265.2646	111.1118	197.8876	231.5100	92.6194	234.1600	136.7779	67.2853	74.3560	
4.0	20.0	3.0	86.0800	265.2646	119.7548	202.0449	231.5100	92.5995	234.1600	136.7779	85.1917	82.8711	
4.0	30.0	3.0	116.7500	265.2646	134.2163	202.0449	231.5100	92.5949	234.1600	145.7845	103.0982	96.8003	
4.0	40.0	3.0	157.9000	265.2646	149.6312	202.0449	231.5100	92.5938	234.1600	145.7845	121.0046	116.8049	
4.0	50.0	3.0	182.7200	265.2646	161.6028	202.0449	231.5100	92.5943	234.1600	145.7845	138.9111	141.0520	
1.0	10.0	4.0	105.3100	231.1463	171.2958	138.0022	145.9650	191.9515	133.4953	136.7779	109.2089	129.7314	
1.0	20.0	4.0	172.0700	231.1463	218.7744	159.1596	145.9650	191.6347	133.4953	136.7779	127.1154	176.0837	
1.0	30.0	4.0	234.2300	231.1463	266.3747	159.1596	145.9650	191.1416	133.4953	145.7845	145.0219	245.5366	
1.0	40.0	4.0	308.7800	231.1463	298.6788	182.1416	145.9650	190.8246	133.4953	145.7845	162.9283	345.4250	
1.0	50.0	4.0	374.3800	231.1463	306.3708	182.1416	145.9650	191.0041	129.6000	145.7845	180.8348	481.5527	
2.0	10.0	4.0	72.5000	231.1463	133.2388	130.6242	145.9650	191.2483	96.9349	136.7779	93.5130	93.7061	
2.0	20.0	4.0	109.4900	231.1463	170.2740	134.7815	145.9650	189.3927	96.9349	136.7779	111.4194	114.7993	
2.0	30.0	4.0	147.8300	231.1463	211.2457	134.7815	145.9650	186.6164	96.9349	145.7845	129.3259	144.8271	
2.0	40.0	4.0	182.4400	231.1463	242.7837	134.7815	145.9650	184.9009	96.9349	145.7845	147.2323	183.8231	
2.0	50.0	4.0	226.1300	231.1463	255.8351	134.7815	145.9650	185.8657	129.6000	145.7845	165.1388	234.2051	
4.0	10.0	4.0	54.7500	231.1463	99.6014	130.6242	145.9650	92.6076	96.9349	136.7779	62.1210	73.8953	
4.0	20.0	4.0	75.8700	231.1463	106.0846	134.7815	145.9650	92.5958	96.9349	136.7779	80.0275	82.0372	
4.0	30.0	4.0	99.5400	231.1463	119.5251	134.7815	145.9650	92.5931	96.9349	145.7845	97.9339	95.3767	
4.0	40.0	4.0	135.6200	231.1463	135.3585	134.7815	145.9650	92.5925	96.9349	145.7845	115.8404	114.5270	
4.0	50.0	4.0	147.7500	231.1463	149.0880	134.7815	145.9650	92.5928	129.6000	145.7845	133.7468	137.5165	
1.0	10.0	5.0	100.1100	197.0280	149.4107	132.8425	115.1610	191.8868	133.4953	132.4240	104.0447	113.4564	
1.0	20.0	5.0	150.1000	197.0280	191.2870	153.9999	115.1610	191.4257	133.4953	132.4240	121.9511	145.6793	
1.0	30.0	5.0	199.1300	197.0280	235.4616	153.9999	115.1610	190.7104	133.4953	145.7845	139.8576	190.6462	
1.0	40.0	5.0	256.9800	197.0280	267.5820	176.9819	115.1610	190.2524	133.4953	145.7845	157.7640	252.1895	
1.0	50.0	5.0	306.4200	197.0280	278.4248	176.9819	115.1610	190.5115	129.6000	145.7845	175.6705	339.2786	
2.0	10.0	5.0	72.5300	197.0280	112.8795	125.4645	115.1610	190.8649	96.9349	132.4240	88.3487	90.4411	
2.0	20.0	5.0	101.6800	197.0280	144.7817	129.6218	115.1610	188.1995	96.9349	132.4240	106.2551	108.7359	
2.0	30.0	5.0	128.9900	197.0280	182.6299	129.6218	115.1610	184.2950	96.9349	145.7845	124.1616	133.7083	
2.0	40.0	5.0	158.8800	197.0280	214.0205	129.6218	115.1610	181.9309	96.9349	145.7845	142.0681	163.4395	
2.0	50.0	5.0	191.0900	197.0280	229.9822	129.6218	115.1610	183.2561	129.6000	145.7845	159.9745	196.9253	
4.0	10.0	5.0	51.2800	197.0280	89.8807	125.4645	115.1610	92.6022	96.9349	132.4240	56.9567	73.5312	
4.0	20.0	5.0	71.6400	197.0280	94.0188	129.6218	115.1610	92.5942	96.9349	132.4240	74.8632	81.3907	
4.0	30.0	5.0	97.8800	197.0280	106.0623	129.6218	115.1610	92.5923	96.9349	145.7845	92.7696	94.3137	
4.0	40.0	5.0	100.7400	197.0280	121.8736	129.6218	115.1610	92.5919	96.9349	145.7845	110.6761	112.9439	
4.0	50.0	5.0	124.5700	197.0280	136.9821	129.6218	115.1610	92.5921	129.6000	145.7845	128.5825	135.3336	
1.0	10.0	6.0	90.7600	162.9097	129.1834	132.8425	115.1610	191.8347	133.4953	132.4240	98.8804	105.6529	
1.0	20.0	6.0	125.4400	162.9097	164.6252	153.9999	115.1610	191.2574	133.4953	132.4240	116.7869	131.1086	
1.0	30.0	6.0	174.1600	162.9097	204.3531	153.9999	115.1610	190.3646	133.4953	145.7845	134.6933	163.7475	
1.0	40.0	6.0	247.1600	162.9097	235.4126	176.9819	115.1610	189.7947	133.4953	145.7845	152.5998	203.4651	
1.0	50.0	6.0	296.7600	162.9097	248.9233	176.9819	115.1610	190.1170	129.6000	145.7845	170.5062	255.1486	
2.0	10.0	6.0	67.8700	162.9097	95.0818	125.4645	115.1610	190.5572	96.9349	132.4240	83.1844	88.6376	
2.0	20.0	6.0	88.4400	162.9097	121.2641	129.6218	115.1610	187.2565	96.9349	132.4240	101.0909	105.5307	
2.0	30.0	6.0	113.0500	162.9097	155.1226	129.6218	115.1610	182.5010	96.9349	145.7845	118.9973	128.1349	
2.0	40.0	6.0	145.1200	162.9097	185.5059	129.6218	115.1610	179.6666	96.9349	145.7845	136.9038	153.6400	
2.0	50.0	6.0	169.2200	162.9097	203.7688	129.6218	115.1610	181.2513	129.6000	145.7845	154.8102	179.1442	
4.0	10.0	6.0	50.8700	162.9097	82.7436	125.4645	115.1610	92.5999	96.9349	132.4240	51.7925	73.2143	
4.0	20.0	6.0	75.5600	162.9097	84.5502	129.6218	115.1610	92.5935	96.9349	132.4240	69.6989	80.8335	
4.0	30.0	6.0	95.8300	162.9097	94.9422	129.6218	115.1610	92.5920	96.9349	145.7845	87.6054	93.4174	
4.0	40.0	6.0	101.3000	162.9097	110.2984	129.6218	115.1610	92.5916	96.9349	145.7845	105.5118	111.6722	
4.0	50.0	6.0	143.5000	162.9097	126.2962	129.6218	115.1610	92.5918	129.6000	145.7845	123.4183	133.7466	
1.0	10.0	7.0	80.2900	128.7914	112.1875	139.1827	115.1610	191.8146	133.4953	132.4240	93.7161	101.7065	
1.0	20.0	7.0	122.0600	128.7914	140.8811	160.3401	115.1610	191.1927	133.4953	132.4240	111.6226	123.9771	
1.0	30.0	7.0	152.8100	128.7914	175.5058	160.3401	115.1610	190.2321	133.4953	145.7845	129.5291	150.8577	
1.0	40.0	7.0	193.4800	128.7914	204.7231	183.3221	115.1610	189.6195	133.4953	145.7845	147.4355	179.8763	
1.0	50.0	7.0	250.6200	128.7914	220.2158	183.3221	115.1610	189.9659	129.6000	145.7845	165.3420	212.0869	
2.0	10.0	7.0	64.4800	128.7914	81.2182	131.8047	115.1610	190.4392	96.9349	132.4240	78.0202	87.4874	
2.0	20.0	7.0	88.3300	128.7914	101.5533	135.9620	115.1610	186.8981	96.9349	132.4240	95.9266	103.6019	
2.0	30.0	7.0	112.3300	128.7914	130.8834	135.9620	115.1610	181.8284	96.9349	145.7845	113.8331	125.0527	
2.0	40.0	7.0	129.3400	128.7914	159.4916	135.9620	115.1610	178.8246	96.9349	145.7845	131.7395	148.6896	
2.0	50.0	7.0	151.7200	128.7914	179.2741	135.9620	115.1610	180.5024	129.6000	145.7845	149.6460	170.6784	
4.0	10.0	7.0	52.9000	128.7914	78.7259	131.8047	115.1610	92.5992	96.9349	132.4240	46.6282	72.9226	
4.0	20.0	7.0	63.4200	128.7914	78.4006	135.9620	115.1610	92.5933	96.9349	132.4240	64.5347	80.3225	
4.0	30.0	7.0	76.1400	128.7914	87.0220	135.9620	115.1610	92.5919	96.9349	145.7845	82.4411	92.6027	
4.0	40.0	7.0	92.0200	128.7914	101.5330	135.9620	115.1610	92.5916	96.9349	145.7845	100.3476	110.5432	
4.0	50.0	7.0	126.5500	128.7914	117.8666	135.9620	115.1610	92.5917	129.6000	145.7845	118.2540	132.4212	
1.0	10.0	8.0	84.5100	94.6731	99.5495	134.4839	115.1610	191.8349	133.4953	132.4240	88.5519	99.4871	
1.0	20.0	8.0	107.5200	94.6731	121.6695	155.6413	115.1610	191.2582	133.4953	132.4240	106.4583	120.2148	
1.0	30.0	8.0	142.7300	94.6731	150.9153	155.6413	115.1610	190.3663	133.4953	145.7845	124.3648	144.4885	
