Terasort-10	141.87	8.35	0.65
Terasort-20	355.79	10.89	1.10
Terasort-30	515.61	10.48	0.91
Terasort-40	490.81	10.21	1.07
Terasort-50	666.41	12.11	1.31
PageRank-50-50	110.76	6.88	0.42
PageRank-60-50	128.25	6.21	0.38
PageRank-70-50	137.91	7.14	0.53
PageRank-80-50	155.01	7.36	0.48
PageRank-90-50	171.60	7.06	0.56
PageRank-100-50	201.48	7.27	0.60
