Terasort-10	259.21	9.14	0.80
Terasort-20	208.86	9.46	0.66
Terasort-30	162.79	8.72	0.79
Terasort-40	264.74	10.26	0.68
Terasort-50	Command exited with non-zero status 255
440.34	9.85	0.89
PageRank-50-50	88.79	6.53	0.40
PageRank-60-50	77.80	6.71	0.40
PageRank-70-50	83.31	6.02	0.41
PageRank-80-50	100.92	5.75	0.41
PageRank-90-50	91.83	5.97	0.31
PageRank-100-50	215.97	7.05	0.51
