Terasort-10	153.40	9.56	0.72
Terasort-20	462.37	11.04	1.02
Terasort-30	393.78	10.99	0.90
Terasort-40	804.29	12.12	1.38
Terasort-50	574.05	11.18	1.11
PageRank-50-50	92.63	5.98	0.38
PageRank-60-50	90.85	6.85	0.40
PageRank-70-50	90.07	6.96	0.44
PageRank-80-50	88.85	6.41	0.34
PageRank-90-50	98.52	5.74	0.38
PageRank-100-50	128.65	6.13	0.42
