Terasort-10	155.59	9.12	0.72
Terasort-20	397.02	10.73	0.97
Terasort-30	553.97	10.68	1.10
Terasort-40	500.31	10.21	0.90
Terasort-50	592.68	11.64	1.16
PageRank-50-50	131.57	6.30	0.37
PageRank-60-50	139.21	6.79	0.40
PageRank-70-50	137.22	6.08	0.35
PageRank-80-50	160.98	7.32	0.54
PageRank-90-50	173.85	7.05	0.41
PageRank-100-50	192.67	7.01	0.42
