Terasort-10	113.27	8.77	0.69
Terasort-20	222.08	10.63	0.84
Terasort-30	318.04	10.73	0.96
Terasort-40	442.11	10.86	0.89
Terasort-50	501.80	12.19	1.04
PageRank-50-50	91.35	7.29	0.41
PageRank-60-50	96.82	6.45	0.38
PageRank-70-50	113.20	5.96	0.40
PageRank-80-50	115.14	7.26	0.53
PageRank-90-50	130.78	7.11	0.42
PageRank-100-50	126.74	6.87	0.42
