Terasort-10	135.28	9.44	0.81
Terasort-20	410.20	10.64	0.91
Terasort-30	272.16	9.59	0.72
Terasort-40	339.99	10.19	0.86
Terasort-50	405.83	10.33	0.88
PageRank-50-50	87.24	7.28	0.35
PageRank-60-50	92.26	6.36	0.41
PageRank-70-50	98.05	6.23	0.32
PageRank-80-50	106.89	5.99	0.40
PageRank-90-50	116.43	6.30	0.42
PageRank-100-50	122.14	6.12	0.37
