Terasort-10	492.33	10.88	0.94
Terasort-20	189.11	9.07	0.61
Terasort-30	265.59	10.12	0.90
Terasort-40	356.43	10.17	0.85
Terasort-50	456.13	10.54	0.91
PageRank-50-50	88.17	5.90	0.39
PageRank-60-50	87.16	6.01	0.36
PageRank-70-50	100.10	7.44	0.37
PageRank-80-50	101.93	6.90	0.45
PageRank-90-50	115.87	5.46	0.36
PageRank-100-50	122.78	6.34	0.47
