Terasort-10	141.74	8.90	0.64
Terasort-20	196.65	9.89	0.74
Terasort-30	817.31	13.29	1.44
Terasort-40	1207.98	14.66	1.94
Terasort-50	1057.66	13.88	1.70
PageRank-50-50	117.25	6.30	0.44
PageRank-60-50	126.02	6.66	0.52
PageRank-70-50	126.85	7.03	0.41
PageRank-80-50	152.94	6.95	0.50
PageRank-90-50	146.70	6.62	0.39
PageRank-100-50	197.02	5.94	0.46
