Terasort-10	981.19	13.14	1.59
Terasort-20	279.33	9.42	0.86
Terasort-30	286.74	10.36	0.84
Terasort-40	361.27	10.70	0.89
Terasort-50	482.25	11.56	1.02
PageRank-50-50	87.21	6.43	0.39
PageRank-60-50	90.68	7.03	0.41
PageRank-70-50	98.34	6.52	0.39
PageRank-80-50	97.95	6.14	0.31
PageRank-90-50	110.39	6.62	0.38
PageRank-100-50	119.28	6.10	0.38
