Terasort-10	138.18	8.60	0.66
Terasort-20	214.70	9.07	0.72
Terasort-30	307.64	10.24	0.88
Terasort-40	364.55	10.98	0.91
Terasort-50	457.24	10.42	1.00
PageRank-50-50	96.79	6.66	0.41
PageRank-60-50	106.11	6.74	0.44
PageRank-70-50	102.96	6.80	0.38
PageRank-80-50	107.99	6.96	0.41
PageRank-90-50	116.11	6.20	0.41
PageRank-100-50	114.38	7.14	0.44
