Terasort-10	147.05	8.17	0.66
Terasort-20	239.82	9.81	0.64
Terasort-30	397.00	10.88	0.97
Terasort-40	581.24	12.49	1.09
Terasort-50	689.42	11.94	1.36
PageRank-50-50	113.70	5.94	0.44
PageRank-60-50	117.98	6.54	0.40
PageRank-70-50	128.78	6.07	0.37
PageRank-80-50	143.71	6.78	0.45
PageRank-90-50	151.97	6.91	0.46
PageRank-100-50	177.46	6.73	0.39
