Terasort-10	290.98	10.62	0.85
Terasort-20	503.50	11.47	0.96
Terasort-30	777.50	12.11	1.32
Terasort-40	602.68	12.12	1.09
Terasort-50	804.97	11.90	1.34
PageRank-50-50	150.36	6.85	0.48
PageRank-60-50	179.37	6.04	0.39
PageRank-70-50	203.13	6.18	0.43
PageRank-80-50	227.54	6.40	0.47
PageRank-90-50	251.35	6.23	0.40
PageRank-100-50	282.36	7.43	0.50
