Terasort-10	211.10	9.90	0.84
Terasort-20	224.76	10.08	0.77
Terasort-30	387.09	11.00	0.88
Terasort-40	602.51	12.45	1.10
Terasort-50	447.61	11.50	1.06
PageRank-50-50	99.23	6.74	0.38
PageRank-60-50	113.79	6.78	0.43
PageRank-70-50	116.49	6.72	0.46
PageRank-80-50	128.29	5.86	0.41
PageRank-90-50	143.96	7.03	0.47
PageRank-100-50	150.08	7.60	0.38
