# Created: Fri Aug 01 15:38:45 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.GreedyDimensionSampler
# Runtime options:
#	input:	input/pagerank.csv
#	sampling-rate:	0.05
#	output:	results/pagerank/values-0.05.csv
#	metrics-output:	results/pagerank/metrics-0.05.csv
#
# Points picked
# 	(1.0, 50.0, 2.0)
# 	(1.0, 100.0, 2.0)
# 	(4.0, 50.0, 2.0)
# 	(4.0, 100.0, 2.0)
# 	(1.0, 50.0, 10.0)
# 	(1.0, 100.0, 10.0)
# 	(4.0, 50.0, 10.0)
# 	(4.0, 100.0, 10.0)
x2	x3	x1	objective	LinearRegression	GaussianCurves	RandomSubSpaces	IsoRegression	RBF	Discretization	BagClassify	LeastSquares	MLPerceptron	
4.0	100.0	2.0	119.2800	82.9905	112.2914	100.5085	84.1125	82.4243	84.1125	105.7425	96.3985	95.1659	
1.0	50.0	3.0	132.0700	174.8713	147.4686	149.6965	177.8633	169.5487	166.0925	146.6489	144.9157	157.2580	
1.0	60.0	3.0	152.0000	174.8713	153.6464	149.6965	177.8633	171.8369	166.0925	146.6489	146.5384	170.5619	
1.0	70.0	3.0	164.2000	174.8713	159.5843	149.6965	177.8633	172.8771	166.0925	146.6489	148.1611	184.0073	
1.0	80.0	3.0	185.0500	174.8713	164.4631	149.6965	177.8633	173.3127	166.0925	146.6489	149.7838	197.3176	
1.0	90.0	3.0	206.4400	174.8713	167.4322	149.6965	177.8633	173.3813	166.0925	146.6489	151.4065	210.2225	
1.0	100.0	3.0	225.0100	174.8713	167.8387	149.6965	177.8633	173.1180	166.0925	146.6489	153.0292	222.4789	
2.0	50.0	3.0	91.3500	144.2443	132.6096	149.6965	130.7800	135.2596	166.0925	146.6489	125.1103	98.5293	
2.0	60.0	3.0	96.8200	144.2443	136.6332	149.6965	130.7800	146.6457	166.0925	146.6489	126.7330	104.9736	
2.0	70.0	3.0	113.2000	144.2443	141.0925	149.6965	130.7800	153.3370	166.0925	146.6489	128.3557	111.8922	
2.0	80.0	3.0	115.1400	144.2443	145.3752	149.6965	130.7800	156.5167	166.0925	146.6489	129.9784	119.3361	
2.0	90.0	3.0	130.7800	144.2443	148.7386	149.6965	130.7800	157.0408	166.0925	146.6489	131.6011	127.3632	
2.0	100.0	3.0	126.7400	144.2443	150.5082	149.6965	130.7800	155.0648	166.0925	146.6489	133.2238	136.0258	
4.0	50.0	3.0	78.1700	82.9905	100.9431	100.5085	84.1125	82.4243	84.1125	105.7425	85.4996	81.2679	
4.0	60.0	3.0	87.1600	82.9905	99.7810	100.5085	84.1125	82.4243	84.1125	105.7425	87.1222	84.2109	
4.0	70.0	3.0	100.1000	82.9905	100.2646	100.5085	84.1125	82.4243	84.1125	105.7425	88.7449	86.9729	
4.0	80.0	3.0	101.9300	82.9905	102.2980	100.5085	84.1125	82.4243	84.1125	105.7425	90.3676	89.5220	
4.0	90.0	3.0	115.8700	82.9905	105.5178	100.5085	84.1125	82.4243	84.1125	105.7425	91.9903	91.8457	
4.0	100.0	3.0	122.7800	82.9905	109.3943	100.5085	84.1125	82.4243	84.1125	105.7425	93.6130	93.9492	
1.0	50.0	4.0	136.5900	174.8713	145.1610	149.6965	177.8633	167.7956	166.0925	146.6489	142.1302	149.0951	
1.0	60.0	4.0	151.4200	174.8713	151.1048	149.6965	177.8633	170.7408	166.0925	146.6489	143.7529	162.1745	
1.0	70.0	4.0	182.1800	174.8713	156.9325	149.6965	177.8633	172.0953	166.0925	146.6489	145.3756	175.5628	
1.0	80.0	4.0	201.1600	174.8713	161.8350	149.6965	177.8633	172.6654	166.0925	146.6489	146.9983	188.9904	
1.0	90.0	4.0	210.9400	174.8713	164.9548	149.6965	177.8633	172.7553	166.0925	146.6489	148.6210	202.1804	
1.0	100.0	4.0	212.2000	174.8713	165.6177	149.6965	177.8633	172.4104	166.0925	146.6489	150.2437	214.8703	
2.0	50.0	4.0	87.2400	144.2443	129.7926	149.6965	130.7800	128.6793	166.0925	146.6489	122.3248	94.7086	
2.0	60.0	4.0	92.2600	144.2443	133.5532	149.6965	130.7800	140.7099	166.0925	146.6489	123.9475	100.8748	
2.0	70.0	4.0	98.0500	144.2443	137.8935	149.6965	130.7800	148.2008	166.0925	146.6489	125.5702	107.4903	
2.0	80.0	4.0	106.8900	144.2443	142.2104	149.6965	130.7800	151.8774	166.0925	146.6489	127.1929	114.5978	
2.0	90.0	4.0	116.4300	144.2443	145.7535	149.6965	130.7800	152.4908	166.0925	146.6489	128.8156	122.2518	
2.0	100.0	4.0	122.1400	144.2443	147.8259	149.6965	130.7800	150.1890	166.0925	146.6489	130.4383	130.5099	
4.0	50.0	4.0	66.9600	82.9905	97.9745	100.5085	84.1125	82.4243	84.1125	105.7425	82.7140	79.3497	
4.0	60.0	4.0	83.3200	82.9905	96.5664	100.5085	84.1125	82.4243	84.1125	105.7425	84.3367	82.3818	
4.0	70.0	4.0	74.3100	82.9905	96.9426	100.5085	84.1125	82.4243	84.1125	105.7425	85.9594	85.2623	
4.0	80.0	4.0	83.1300	82.9905	99.0136	100.5085	84.1125	82.4243	84.1125	105.7425	87.5821	87.9477	
4.0	90.0	4.0	87.0900	82.9905	102.4104	100.5085	84.1125	82.4243	84.1125	105.7425	89.2048	90.4134	
4.0	100.0	4.0	95.7400	82.9905	106.5872	100.5085	84.1125	82.4243	84.1125	105.7425	90.8275	92.6536	
1.0	50.0	5.0	110.7600	174.8713	142.1587	149.6965	177.8633	165.9280	166.0925	146.6489	139.3447	141.1507	
1.0	60.0	5.0	128.2500	174.8713	147.6830	149.6965	177.8633	169.5535	166.0925	146.6489	140.9674	153.9096	
1.0	70.0	5.0	137.9100	174.8713	153.2229	149.6965	177.8633	171.2420	166.0925	146.6489	142.5901	167.1341	
1.0	80.0	5.0	155.0100	174.8713	158.0043	149.6965	177.8633	171.9567	166.0925	146.6489	144.2128	180.5693	
1.0	90.0	5.0	171.6000	174.8713	161.1881	149.6965	177.8633	172.0696	166.0925	146.6489	145.8355	193.9404	
1.0	100.0	5.0	201.4800	174.8713	162.0984	149.6965	177.8633	171.6367	166.0925	146.6489	147.4582	206.9736	
2.0	50.0	5.0	100.0400	144.2443	126.6426	149.6965	130.7800	123.0548	166.0925	146.6489	119.5393	91.0546	
2.0	60.0	5.0	101.2700	144.2443	130.0155	149.6965	130.7800	135.2798	166.0925	146.6489	121.1620	96.9528	
2.0	70.0	5.0	109.5000	144.2443	134.1054	149.6965	130.7800	143.2999	166.0925	146.6489	122.7847	103.2823	
2.0	80.0	5.0	117.3000	144.2443	138.3363	149.6965	130.7800	147.3581	166.0925	146.6489	124.4074	110.0750	
2.0	90.0	5.0	126.7800	144.2443	141.9708	149.6965	130.7800	148.0433	166.0925	146.6489	126.0301	117.3789	
2.0	100.0	5.0	134.8100	144.2443	144.3082	149.6965	130.7800	145.4843	166.0925	146.6489	127.6528	125.2512	
4.0	50.0	5.0	66.8200	82.9905	95.4829	100.5085	84.1125	82.4243	84.1125	105.7425	79.9285	77.3954	
4.0	60.0	5.0	65.9200	82.9905	93.8536	100.5085	84.1125	82.4243	84.1125	105.7425	81.5512	80.4926	
4.0	70.0	5.0	74.8100	82.9905	94.1136	100.5085	84.1125	82.4243	84.1125	105.7425	83.1739	83.4745	
4.0	80.0	5.0	71.3700	82.9905	96.1807	100.5085	84.1125	82.4243	84.1125	105.7425	84.7966	86.2865	
4.0	90.0	5.0	83.7000	82.9905	99.6879	100.5085	84.1125	82.4243	84.1125	105.7425	86.4193	88.8919	
4.0	100.0	5.0	89.5600	82.9905	104.0844	100.5085	84.1125	82.4243	84.1125	105.7425	88.0420	91.2734	
1.0	50.0	6.0	131.5700	174.8713	138.7145	149.6965	177.8633	164.0787	166.0925	146.6489	136.5592	133.4772	
1.0	60.0	6.0	139.2100	174.8713	143.6701	149.6965	177.8633	168.3575	166.0925	146.6489	138.1819	145.8290	
1.0	70.0	6.0	137.2200	174.8713	148.7709	149.6965	177.8633	170.3755	166.0925	146.6489	139.8046	158.7889	
1.0	80.0	6.0	160.9800	174.8713	153.2987	149.6965	177.8633	171.2345	166.0925	146.6489	141.4273	172.1230	
1.0	90.0	6.0	173.8500	174.8713	156.4564	149.6965	177.8633	171.3706	166.0925	146.6489	143.0500	185.5668	
1.0	100.0	6.0	192.6700	174.8713	157.5856	149.6965	177.8633	170.8496	166.0925	146.6489	144.6727	198.8435	
2.0	50.0	6.0	96.7900	144.2443	123.4207	149.6965	130.7800	118.5117	166.0925	146.6489	116.7538	87.5647	
2.0	60.0	6.0	106.1100	144.2443	126.3148	149.6965	130.7800	130.6302	166.0925	146.6489	118.3765	93.2006	
2.0	70.0	6.0	102.9600	144.2443	130.0456	149.6965	130.7800	138.9402	166.0925	146.6489	119.9992	99.2566	
2.0	80.0	6.0	107.9900	144.2443	134.0795	149.6965	130.7800	143.2598	166.0925	146.6489	121.6219	105.7536	
2.0	90.0	6.0	116.1100	144.2443	137.7116	149.6965	130.7800	143.9969	166.0925	146.6489	123.2446	112.7302	
2.0	100.0	6.0	114.3800	144.2443	140.2560	149.6965	130.7800	141.2555	166.0925	146.6489	124.8673	120.2387	
4.0	50.0	6.0	68.6800	82.9905	93.6677	100.5085	84.1125	82.4243	84.1125	105.7425	77.1430	75.4224	
4.0	60.0	6.0	74.4500	82.9905	91.8604	100.5085	84.1125	82.4243	84.1125	105.7425	78.7657	78.5578	
4.0	70.0	6.0	71.7600	82.9905	92.0057	100.5085	84.1125	82.4243	84.1125	105.7425	80.3884	81.6194	
4.0	80.0	6.0	77.1100	82.9905	94.0294	100.5085	84.1125	82.4243	84.1125	105.7425	82.0111	84.5435	
4.0	90.0	6.0	82.5700	82.9905	97.5732	100.5085	84.1125	82.4243	84.1125	105.7425	83.6338	87.2819	
4.0	100.0	6.0	85.5400	82.9905	102.0928	100.5085	84.1125	82.4243	84.1125	105.7425	85.2565	89.8049	
1.0	50.0	7.0	117.9300	174.8713	135.1138	149.6965	177.8633	162.3940	166.0925	146.6489	133.7737	126.1194	
1.0	60.0	7.0	117.2900	174.8713	139.4002	149.6965	177.8633	167.2499	166.0925	146.6489	135.3964	137.9891	
1.0	70.0	7.0	138.5100	174.8713	143.9485	149.6965	177.8633	169.5668	166.0925	146.6489	137.0191	150.5920	
1.0	80.0	7.0	135.8200	174.8713	148.1131	149.6965	177.8633	170.5584	166.0925	146.6489	138.6418	163.7203	
1.0	90.0	7.0	149.7100	174.8713	151.1587	149.6965	177.8633	170.7157	166.0925	146.6489	140.2645	177.1272	
1.0	100.0	7.0	161.0500	174.8713	152.4616	149.6965	177.8633	170.1136	166.0925	146.6489	141.8872	190.5411	
2.0	50.0	7.0	74.3500	144.2443	120.3961	149.6965	130.7800	115.0424	166.0925	146.6489	113.9683	84.2385	
2.0	60.0	7.0	83.6500	144.2443	122.7609	149.6965	130.7800	126.9079	166.0925	146.6489	115.5910	89.6137	
2.0	70.0	7.0	100.6300	144.2443	126.0549	149.6965	130.7800	135.3358	166.0925	146.6489	117.2137	95.4045	
2.0	80.0	7.0	101.3800	144.2443	129.7985	149.6965	130.7800	139.8143	166.0925	146.6489	118.8364	101.6212	
2.0	90.0	7.0	100.7600	144.2443	133.3360	149.6965	130.7800	140.5854	166.0925	146.6489	120.4591	108.2912	
2.0	100.0	7.0	104.1500	144.2443	136.0129	149.6965	130.7800	137.7278	166.0925	146.6489	122.0818	115.4590	
4.0	50.0	7.0	72.6300	82.9905	92.6854	100.5085	84.1125	82.4243	84.1125	105.7425	74.3575	73.4491	
4.0	60.0	7.0	75.8500	82.9905	90.7585	100.5085	84.1125	82.4243	84.1125	105.7425	75.9802	76.5936	
4.0	70.0	7.0	90.0700	82.9905	90.8000	100.5085	84.1125	82.4243	84.1125	105.7425	77.6029	79.7098	
4.0	80.0	7.0	88.8500	82.9905	92.7443	100.5085	84.1125	82.4243	84.1125	105.7425	79.2256	82.7270	
4.0	90.0	7.0	98.5200	82.9905	96.2475	100.5085	84.1125	82.4243	84.1125	105.7425	80.8483	85.5866	
4.0	100.0	7.0	88.6500	82.9905	100.7827	100.5085	84.1125	82.4243	84.1125	105.7425	82.4710	88.2472	
1.0	50.0	8.0	99.2300	174.8713	131.6362	149.6965	177.8633	161.0137	166.0925	146.6489	130.9882	119.1143	
1.0	60.0	8.0	113.7900	174.8713	135.2060	149.6965	177.8633	166.3293	166.0925	146.6489	132.6109	130.4393	
1.0	70.0	8.0	116.4900	174.8713	139.1332	149.6965	177.8633	168.8901	166.0925	146.6489	134.2336	142.6031	
1.0	80.0	8.0	128.2900	174.8713	142.8556	149.6965	177.8633	169.9908	166.0925	146.6489	135.8563	155.4280	
1.0	90.0	8.0	143.9600	174.8713	145.7136	149.6965	177.8633	170.1658	166.0925	146.6489	137.4790	168.6905	
1.0	100.0	8.0	150.0800	174.8713	147.1329	149.6965	177.8633	169.4967	166.0925	146.6489	139.1017	182.1323	
2.0	50.0	8.0	93.4200	144.2443	117.8089	149.6965	130.7800	112.5750	166.0925	146.6489	111.1828	81.0773	
2.0	60.0	8.0	85.6900	144.2443	119.6359	149.6965	130.7800	124.1643	166.0925	146.6489	112.8055	86.1905	
2.0	70.0	8.0	106.0100	144.2443	122.4503	149.6965	130.7800	132.6111	166.0925	146.6489	114.4282	91.7201	
2.0	80.0	8.0	99.2600	144.2443	125.8341	149.6965	130.7800	137.1747	166.0925	146.6489	116.0509	97.6672	
2.0	90.0	8.0	107.7200	144.2443	129.1929	149.6965	130.7800	137.9658	166.0925	146.6489	117.6736	104.0483	
2.0	100.0	8.0	108.0100	144.2443	131.9179	149.6965	130.7800	135.0420	166.0925	146.6489	119.2963	110.8976	
4.0	50.0	8.0	70.7900	82.9905	92.6277	100.5085	84.1125	82.4243	84.1125	105.7425	71.5720	71.4945	
4.0	60.0	8.0	77.8000	82.9905	90.6488	100.5085	84.1125	82.4243	84.1125	105.7425	73.1947	74.6182	
4.0	70.0	8.0	83.3100	82.9905	90.6050	100.5085	84.1125	82.4243	84.1125	105.7425	74.8174	77.7609	
4.0	80.0	8.0	100.9200	82.9905	92.4381	100.5085	84.1125	82.4243	84.1125	105.7425	76.4401	80.8480	
4.0	90.0	8.0	91.8300	82.9905	95.8247	100.5085	84.1125	82.4243	84.1125	105.7425	78.0628	83.8125	
4.0	100.0	8.0	85.9700	82.9905	100.2647	100.5085	84.1125	82.4243	84.1125	105.7425	79.6855	86.6019	
1.0	50.0	9.0	117.2500	174.8713	128.5196	149.6965	177.8633	160.0534	166.0925	146.6489	128.2027	112.4904	
1.0	60.0	9.0	126.0200	174.8713	131.3768	149.6965	177.8633	165.6817	166.0925	146.6489	129.8254	123.2213	
1.0	70.0	9.0	126.8500	174.8713	134.6599	149.6965	177.8633	168.4115	166.0925	146.6489	131.4481	134.8759	
1.0	80.0	9.0	132.9400	174.8713	137.8943	149.6965	177.8633	169.5886	166.0925	146.6489	133.0708	147.3090	
1.0	90.0	9.0	146.7000	174.8713	140.5054	149.6965	177.8633	169.7759	166.0925	146.6489	134.6935	160.3249	
1.0	100.0	9.0	157.0200	174.8713	141.9778	149.6965	177.8633	169.0599	166.0925	146.6489	136.3162	173.6856	
2.0	50.0	9.0	81.5500	144.2443	115.8388	149.6965	130.7800	111.0245	166.0925	146.6489	108.3973	78.0837	
2.0	60.0	9.0	82.3500	144.2443	117.1578	149.6965	130.7800	122.3975	166.0925	146.6489	110.0200	82.9313	
2.0	70.0	9.0	84.9600	144.2443	119.4842	149.6965	130.7800	130.8249	166.0925	146.6489	111.6427	88.2000	
2.0	80.0	9.0	99.6300	144.2443	122.4646	149.6965	130.7800	135.4276	166.0925	146.6489	113.2654	93.8841	
2.0	90.0	9.0	110.9300	144.2443	125.5742	149.6965	130.7800	136.2290	166.0925	146.6489	114.8881	99.9898	
2.0	100.0	9.0	120.7400	144.2443	128.2604	149.6965	130.7800	133.2722	166.0925	146.6489	116.5108	106.5401	
4.0	50.0	9.0	74.2000	82.9905	93.5074	100.5085	84.1125	82.4243	84.1125	105.7425	68.7865	69.5770	
4.0	60.0	9.0	80.5300	82.9905	91.5469	100.5085	84.1125	82.4243	84.1125	105.7425	70.4092	72.6503	
4.0	70.0	9.0	85.6000	82.9905	91.4400	100.5085	84.1125	82.4243	84.1125	105.7425	72.0319	75.7900	
4.0	80.0	9.0	90.4100	82.9905	93.1356	100.5085	84.1125	82.4243	84.1125	105.7425	73.6546	78.9204	
4.0	90.0	9.0	89.4400	82.9905	96.3351	100.5085	84.1125	82.4243	84.1125	105.7425	75.2773	81.9691	
4.0	100.0	9.0	92.8500	82.9905	100.5736	100.5085	84.1125	82.4243	84.1125	105.7425	76.9000	84.8736	
1.0	50.0	10.0	108.3300	174.8713	125.9348	149.6965	177.8633	159.5931	166.0925	146.6489	125.4172	106.2681	
1.0	60.0	10.0	113.7300	174.8713	128.1265	149.6965	177.8633	165.3692	166.0925	146.6489	127.0399	116.3686	
1.0	70.0	10.0	129.2100	174.8713	130.7834	149.6965	177.8633	168.1797	166.0925	146.6489	128.6626	127.4567	
1.0	80.0	10.0	135.0600	174.8713	133.5169	149.6965	177.8633	169.3935	166.0925	146.6489	130.2853	139.4207	
1.0	90.0	10.0	141.0700	174.8713	135.8402	149.6965	177.8633	169.5868	166.0925	146.6489	131.9080	152.0960	
1.0	100.0	10.0	155.8600	174.8713	137.3029	149.6965	177.8633	168.8483	166.0925	146.6489	133.5307	165.2699	
2.0	50.0	10.0	78.3600	144.2443	114.5857	149.6965	130.7800	110.3240	166.0925	146.6489	105.6118	75.2607	
2.0	60.0	10.0	83.7100	144.2443	115.4557	149.6965	130.7800	121.5881	166.0925	146.6489	107.2345	79.8380	
2.0	70.0	10.0	86.4600	144.2443	117.3157	149.6965	130.7800	129.9982	166.0925	146.6489	108.8572	84.8434	
2.0	80.0	10.0	92.3500	144.2443	119.8752	149.6965	130.7800	134.6144	166.0925	146.6489	110.4799	90.2669	
2.0	90.0	10.0	93.2900	144.2443	122.6824	149.6965	130.7800	135.4199	166.0925	146.6489	112.1026	96.1062	
2.0	100.0	10.0	102.2000	144.2443	125.2482	149.6965	130.7800	132.4507	166.0925	146.6489	113.7253	102.3737	
4.0	50.0	10.0	68.7000	82.9905	95.2555	100.5085	84.1125	82.4243	84.1125	105.7425	66.0010	67.7136	
4.0	60.0	10.0	74.5900	82.9905	93.3795	100.5085	84.1125	82.4243	84.1125	105.7425	67.6237	70.7086	
4.0	70.0	10.0	77.4900	82.9905	93.2326	100.5085	84.1125	82.4243	84.1125	105.7425	69.2464	73.8154	
4.0	80.0	10.0	76.6100	82.9905	94.7705	100.5085	84.1125	82.4243	84.1125	105.7425	70.8691	76.9604	
4.0	90.0	10.0	80.1900	82.9905	97.7224	100.5085	84.1125	82.4243	84.1125	105.7425	72.4918	80.0685	
4.0	100.0	10.0	85.8200	82.9905	101.6654	100.5085	84.1125	82.4243	84.1125	105.7425	74.1145	83.0700	


# Created: Fri Aug 01 15:38:46 EEST 2014
# Active sampler: class gr.ntua.ece.cslab.panic.core.samplers.UniformSampler
# Runtime options:
#	input:	input/pagerank.csv
#	sampling-rate:	0.05
#	output:	results/pagerank/values-0.05.csv
#	metrics-output:	results/pagerank/metrics-0.05.csv
#
# Points picked
# 	(2.0, 80.0, 2.0)
# 	(1.0, 90.0, 3.0)
# 	(4.0, 90.0, 4.0)
# 	(2.0, 100.0, 5.0)
# 	(1.0, 50.0, 7.0)
# 	(4.0, 50.0, 8.0)
# 	(2.0, 60.0, 9.0)
# 	(1.0, 70.0, 10.0)
x2	x3	x1	objective	LinearRegression	GaussianCurves	RandomSubSpaces	IsoRegression	RBF	Discretization	BagClassify	LeastSquares	MLPerceptron	
1.0	50.0	2.0	150.3600	148.3717	133.5533	122.9613	175.0750	137.8146	90.3567	144.0333	150.9018	165.5788	
1.0	60.0	2.0	179.3700	148.3717	140.8819	122.9613	175.0750	138.0044	90.3567	144.0333	166.4564	179.9979	
1.0	70.0	2.0	203.1300	148.3717	148.2366	122.9613	175.0750	138.1069	175.0750	144.0333	182.0111	193.4571	
1.0	80.0	2.0	227.5400	148.3717	154.1395	122.9613	175.0750	138.1565	175.0750	144.0333	197.5658	205.3472	
1.0	90.0	2.0	251.3500	148.3717	157.3143	122.9613	175.0750	138.1683	175.0750	144.0333	213.1204	215.4651	
1.0	100.0	2.0	282.3600	148.3717	157.1345	122.9613	175.0750	138.1457	175.0750	144.0333	228.6751	223.8896	
2.0	50.0	2.0	113.7000	124.5224	124.0441	122.9613	175.0750	135.1081	90.3567	144.0333	113.2789	103.1411	
2.0	60.0	2.0	117.9800	124.5224	129.6623	122.9613	175.0750	135.9843	90.3567	144.0333	128.8336	113.6075	
2.0	70.0	2.0	128.7800	124.5224	135.7618	122.9613	175.0750	136.4661	175.0750	144.0333	144.3882	124.8446	
2.0	80.0	2.0	143.7100	124.5224	141.0963	122.9613	175.0750	136.7016	175.0750	144.0333	159.9429	136.3083	
2.0	90.0	2.0	151.9700	124.5224	144.5220	122.9613	175.0750	136.7578	175.0750	144.0333	175.4975	147.7096	
2.0	100.0	2.0	177.4600	124.5224	145.3957	122.9613	175.0750	136.6502	175.0750	144.0333	191.0522	158.9686	
4.0	50.0	2.0	87.2100	76.8238	105.4269	117.2811	175.0750	77.3928	90.3567	125.1958	38.0331	73.2964	
4.0	60.0	2.0	90.6800	76.8238	105.6491	117.2811	175.0750	77.3934	90.3567	125.1958	53.5878	77.5283	
4.0	70.0	2.0	98.3400	76.8238	106.9861	117.2811	175.0750	77.3940	175.0750	125.1958	69.1424	82.2930	
4.0	80.0	2.0	97.9500	76.8238	109.1222	117.2811	175.0750	77.3944	175.0750	125.1958	84.6971	86.9814	
4.0	90.0	2.0	110.3900	76.8238	111.6253	117.2811	175.0750	77.3945	175.0750	125.1958	100.2517	91.0784	
4.0	100.0	2.0	119.2800	76.8238	114.0887	117.2811	175.0750	77.3943	175.0750	125.1958	115.8064	94.3966	
1.0	50.0	3.0	132.0700	148.3717	131.5020	122.9613	175.0750	137.3911	90.3567	144.0333	144.2888	154.6535	
1.0	60.0	3.0	152.0000	148.3717	138.9072	122.9613	175.0750	137.6915	90.3567	144.0333	159.8435	169.2536	
1.0	70.0	3.0	164.2000	148.3717	146.4979	122.9613	175.0750	137.8541	175.0750	144.0333	175.3981	183.2656	
1.0	80.0	3.0	185.0500	148.3717	152.7428	122.9613	175.0750	137.9330	175.0750	144.0333	190.9528	195.9829	
1.0	90.0	3.0	206.4400	148.3717	156.2937	122.9613	175.0750	137.9517	175.0750	144.0333	206.5074	207.0894	
1.0	100.0	3.0	225.0100	148.3717	156.4588	122.9613	175.0750	137.9158	175.0750	144.0333	222.0621	216.5670	
2.0	50.0	3.0	91.3500	124.5224	120.9527	122.9613	175.0750	133.2265	90.3567	144.0333	106.6659	97.3926	
2.0	60.0	3.0	96.8200	124.5224	126.5894	122.9613	175.0750	134.5511	90.3567	144.0333	122.2206	106.8907	
2.0	70.0	3.0	113.2000	124.5224	132.9350	122.9613	175.0750	135.2890	175.0750	144.0333	137.7752	117.2052	
2.0	80.0	3.0	115.1400	124.5224	138.6864	122.9613	175.0750	135.6521	175.0750	144.0333	153.3299	127.8159	
2.0	90.0	3.0	130.7800	124.5224	142.6133	122.9613	175.0750	135.7390	175.0750	144.0333	168.8845	138.4590	
2.0	100.0	3.0	126.7400	124.5224	143.9867	122.9613	175.0750	135.5726	175.0750	144.0333	184.4392	149.1046	
4.0	50.0	3.0	78.1700	76.8238	101.7778	117.2811	175.0750	77.3921	90.3567	125.1958	31.4201	72.6172	
4.0	60.0	3.0	87.1600	76.8238	101.9236	117.2811	175.0750	77.3925	90.3567	125.1958	46.9748	76.6916	
4.0	70.0	3.0	100.1000	76.8238	103.4339	117.2811	175.0750	77.3929	175.0750	125.1958	62.5294	81.3548	
4.0	80.0	3.0	101.9300	76.8238	105.9506	117.2811	175.0750	77.3932	175.0750	125.1958	78.0841	86.0085	
4.0	90.0	3.0	115.8700	76.8238	108.9659	117.2811	175.0750	77.3932	175.0750	125.1958	93.6388	90.1015	
4.0	100.0	3.0	122.7800	76.8238	111.9886	117.2811	175.0750	77.3931	175.0750	125.1958	109.1934	93.3933	
1.0	50.0	4.0	136.5900	148.3717	128.7860	122.9613	113.2767	136.9467	90.3567	130.9951	137.6758	143.8963	
1.0	60.0	4.0	151.4200	148.3717	136.0458	122.9613	113.2767	137.3619	90.3567	130.9951	153.2305	158.3437	
1.0	70.0	4.0	182.1800	148.3717	143.6714	122.9613	113.2767	137.5873	117.0367	130.9951	168.7851	172.5978	
1.0	80.0	4.0	201.1600	148.3717	150.1178	122.9613	113.2767	137.6967	117.0367	130.9951	184.3398	185.8911	
1.0	90.0	4.0	210.9400	148.3717	153.9960	122.9613	113.2767	137.7228	117.0367	130.9951	199.8945	197.8132	
1.0	100.0	4.0	212.2000	148.3717	154.5594	122.9613	113.2767	137.6729	117.0367	130.9951	215.4491	208.2530	
2.0	50.0	4.0	87.2400	124.5224	117.3750	122.9613	113.2767	131.3532	90.3567	130.9951	100.0529	92.5339	
2.0	60.0	4.0	92.2600	124.5224	122.8608	122.9613	113.2767	133.1001	90.3567	130.9951	115.6076	101.1316	
2.0	70.0	4.0	98.0500	124.5224	129.2992	122.9613	113.2767	134.0860	117.0367	130.9951	131.1622	110.5545	
2.0	80.0	4.0	106.8900	124.5224	135.3603	122.9613	113.2767	134.5746	117.0367	130.9951	146.7169	120.2924	
2.0	90.0	4.0	116.4300	124.5224	139.7513	122.9613	113.2767	134.6919	117.0367	130.9951	162.2716	130.0905	
2.0	100.0	4.0	122.1400	124.5224	141.6649	122.9613	113.2767	134.4675	117.0367	130.9951	177.8262	139.9575	
4.0	50.0	4.0	66.9600	76.8238	98.2002	117.2811	113.2767	77.3918	90.3567	112.1576	24.8071	72.0007	
4.0	60.0	4.0	83.3200	76.8238	98.2693	117.2811	113.2767	77.3921	90.3567	112.1576	40.3618	75.9237	
4.0	70.0	4.0	74.3100	76.8238	99.9499	117.2811	113.2767	77.3924	117.0367	112.1576	55.9165	80.4903	
4.0	80.0	4.0	83.1300	76.8238	102.8427	117.2811	113.2767	77.3926	117.0367	112.1576	71.4711	85.1189	
4.0	90.0	4.0	87.0900	76.8238	106.3653	117.2811	113.2767	77.3926	117.0367	112.1576	87.0258	89.2289	
4.0	100.0	4.0	95.7400	76.8238	109.9418	117.2811	113.2767	77.3925	117.0367	112.1576	102.5804	92.5276	
1.0	50.0	5.0	110.7600	148.3717	125.6123	122.9613	113.2767	136.6032	90.3567	130.9951	131.0628	133.6155	
1.0	60.0	5.0	128.2500	148.3717	132.5198	122.9613	113.2767	137.1062	90.3567	130.9951	146.6175	147.5967	
1.0	70.0	5.0	137.9100	148.3717	139.9816	122.9613	113.2767	137.3800	117.0367	130.9951	162.1722	161.7626	
1.0	80.0	5.0	155.0100	148.3717	146.4782	122.9613	113.2767	137.5131	117.0367	130.9951	177.7268	175.3263	
1.0	90.0	5.0	171.6000	148.3717	150.6127	122.9613	113.2767	137.5448	117.0367	130.9951	193.2815	187.8155	
1.0	100.0	5.0	201.4800	148.3717	151.5985	122.9613	113.2767	137.4840	117.0367	130.9951	208.8361	199.0443	
2.0	50.0	5.0	100.0400	124.5224	113.5768	122.9613	113.2767	129.9719	90.3567	130.9951	93.4399	88.4639	
2.0	60.0	5.0	101.2700	124.5224	118.7582	122.9613	113.2767	132.0143	90.3567	130.9951	108.9946	96.2507	
2.0	70.0	5.0	109.5000	124.5224	125.1341	122.9613	113.2767	133.1784	117.0367	130.9951	124.5493	104.8512	
2.0	80.0	5.0	117.3000	124.5224	131.3794	122.9613	113.2767	133.7583	117.0367	130.9951	140.1039	113.7533	
